name,year,class,team,framing
"Tucker, Alex",2015,So,Nicholls St.,0.009
"Tucker, Tobin",2014,Sr,George Mason,0.047
"Tuneski, Alex",2012,So,Massachusetts,0.048
"Turner, Ben",2012,Sr,Missouri,-0.028
"Turner, Sam",2012,So,UNC Asheville,-0.099
"Turner, Sam",2013,Jr,UNC Asheville,-0.099
"Turner, Sam",2014,Sr,UNC Asheville,-0.099
"Turner, Stuart",2013,Jr,Ole Miss,-0.050
"Tutwiler, Josh",2012,Sr,Old Dominion,0.008
"Twenge, Alex",2012,Fr,North Dakota,-0.040
"Twenge, Alex",2013,So,North Dakota,-0.040
"Twenge, Alex",2014,Jr,North Dakota,-0.040
"Twenge, Alex",2015,Sr,North Dakota,-0.040
"Tyler, Eric",2014,Fr,East Carolina,-0.030
"Tyler, Eric",2015,So,East Carolina,-0.030
"Underwood, Britte",2012,Fr,Austin Peay,-0.037
"Underwood, Britte",2013,So,Austin Peay,-0.037
"Underwood, Britte",2014,Jr,Austin Peay,-0.037
"Untereiner, Chris",2012,Jr,LIU Brooklyn,-0.106
"Untereiner, Chris",2013,Sr,LIU Brooklyn,-0.106
"Valdez, Javier",2012,Fr,Texas Southern,0.000
"Valdez, Javier",2013,So,Texas Southern,0.000
"Valdez, Javier",2014,Jr,Texas Southern,0.000
"Valdez, Javier",2015,Sr,Texas Southern,0.000
"Valencia, Andrew",2012,So,FGCU,0.060
"Valencia, Andrew",2013,Jr,FGCU,0.060
"Valencia, Andrew",2014,Sr,FGCU,0.060
"Van Asch, Joel",2012,Fr,Georgia St.,0.000
"Van Boom, Wes",2012,So,Brown,-0.134
"Van Boom, Wes",2013,Jr,Brown,-0.134
"Van Boom, Wes",2014,Sr,Brown,-0.134
"VanMeetren, Erik",2012,Fr,UNLV,0.006
"VanMeetren, Erik",2013,So,UNLV,0.006
"VanMeetren, Erik",2014,Jr,UNLV,0.006
"VanMeetren, Erik",2015,Sr,UNLV,0.006
"VanVranken, Bryan",2013,Fr,NYIT,-0.050
"Varsho, Daulton",2015,Fr,Milwaukee,-0.024
"Vasquez, Dan",2014,Fr,Siena,0.014
"Vasquez, Dan",2015,So,Siena,0.014
"Vaughan, Russell",2013,Jr,A&M-Corpus Chris,0.098
"Vaughan, Russell",2014,Sr,A&M-Corpus Chris,0.098
"Vazquez, Chucky",2015,Jr,Lipscomb,0.062
"Veasey, Jack",2014,Fr,San Jose St.,-0.054
"Veasey, Jack",2015,So,San Jose St.,-0.054
"Venuto, James",2015,Fr,Elon,-0.080
"Vives, Walter",2014,Fr,Alcorn,-0.158
"Vives, Walter",2015,So,Alcorn,-0.158
"Voitik, Alex",2014,Fr,Holy Cross,-0.065
"Voitik, Alex",2015,So,Holy Cross,-0.065
"Voit, Luke",2012,Jr,Missouri St.,0.133
"Voit, Luke",2013,Sr,Missouri St.,0.133
"Voss, Cory",2015,Fr,New Mexico,-0.031
"Waddell, Caleb",2014,Jr,Alabama A&M,-0.146
"Waddell, Caleb",2015,Sr,Alabama A&M,-0.146
"Wadsworth, Stephen",2012,Jr,Holy Cross,0.021
"Wadsworth, Stephen",2013,Sr,Holy Cross,0.021
"Walker, Billy",2013,Fr,Hartford,0.028
"Walker, Billy",2014,So,Hartford,0.028
"Walker, Billy",2015,Jr,Hartford,0.028
"Walker, Cody",2014,Jr,Mississippi St.,0.028
"Walker, Cody",2015,Sr,Mississippi St.,0.028
"Walker, Wes",2012,Sr,Tennessee,-0.067
"Wallace, Todd",2012,Jr,Northwestern St.,0.010
"Wallace, Todd",2013,Sr,Northwestern St.,0.010
"Wallace, Woody",2013,Fr,Cincinnati,-0.111
"Wallace, Woody",2014,So,Cincinnati,-0.111
"Wallace, Woody",2015,Jr,Cincinnati,-0.111
"Wallach, Chad",2012,So,Cal St. Fullerton,0.110
"Wallach, Chad",2013,Jr,Cal St. Fullerton,0.110
"Waln, Carson",2014,Fr,Wofford,-0.096
"Waln, Carson",2015,So,Wofford,-0.096
"Walsh, Brandon",2013,Fr,Massachusetts,0.026
"Walsh, Brandon",2014,So,Massachusetts,0.026
"Walsh, Brandon",2015,Jr,Massachusetts,0.026
"Walsh, Peyton",2013,Jr,North Florida,0.036
"Walsh, Peyton",2014,Sr,North Florida,0.036
"Ward, Taylor",2013,Fr,Fresno St.,-0.053
"Ward, Taylor",2014,So,Fresno St.,-0.053
"Ward, Taylor",2015,Jr,Fresno St.,-0.053
"Warren, Chris",2012,Sr,Norfolk St.,0.013
"Warrington, Ty",2012,Fr,Delaware,-0.081
"Warrington, Ty",2013,So,Delaware,-0.081
"Warrington, Ty",2014,Jr,Delaware,-0.081
"Warrington, Ty",2015,Sr,Delaware,-0.081
"Wass, Wade",2013,Jr,Alabama,-0.019
"Wass, Wade",2014,Sr,Alabama,-0.019
"Waters, Zach",2012,So,East Tenn. St.,0.011
"Watkins, Casey",2012,Jr,Cal St. Fullerton,0.069
"Watkins, Casey",2013,Sr,Cal St. Fullerton,0.069
"Watkins, J.T.",2012,Sr,Army,0.013
"Watkins, Travis",2013,Fr,East Carolina,0.033
"Watkins, Travis",2014,So,East Carolina,0.033
"Watkins, Travis",2015,So,East Carolina,0.033
"Watson, Jared",2012,Fr,Samford,0.020
"Watson, Jared",2013,Fr,Samford,0.020
"Watson, Jared",2014,So,Samford,0.020
"Watson, Jared",2015,Jr,Samford,0.020
"Way, Dillon",2012,Sr,USC Upstate,0.009
"Wear, Campbell",2012,Fr,UC Santa Barbara,0.080
"Wear, Campbell",2013,So,UC Santa Barbara,0.080
"Wear, Campbell",2014,Jr,UC Santa Barbara,0.080
"Wear, Campbell",2015,Sr,UC Santa Barbara,0.080
"Webb, Demetrius",2014,Fr,Indiana,0.054
"Webb, Demetrius",2015,Fr,Indiana,0.054
"Webber, Eric",2013,Fr,Georgetown,0.044
"Webber, Eric",2014,So,Georgetown,0.044
"Webber, Eric",2015,Jr,Georgetown,0.044
"Weber, Luke",2012,So,USC Upstate,0.017
"Weber, Luke",2013,Jr,USC Upstate,0.017
"Weber, Luke",2014,Sr,USC Upstate,0.017
"Weber, Renny",2012,Sr,McNeese St.,0.031
"Webster, CJ",2014,Jr,Northwestern St.,0.058
"Webster, CJ",2015,Sr,Northwestern St.,0.058
"Weddington, Tyler",2012,Jr,Valparaiso,0.024
"Weddington, Tyler",2013,Sr,Valparaiso,0.024
"Weibel, Evan",2012,Jr,Nicholls St.,0.026
"Weiss, Albee",2015,Fr,CSUN,0.066
"Weiss, Chris",2015,Fr,Hofstra,-0.003
"Weiss, Eric",2012,Jr,A&M-Corpus Chris,0.013
"Weiss, Eric",2013,Sr,A&M-Corpus Chris,0.013
"Welke, Ryan",2012,Jr,Col. of Charleston,0.079
"Welke, Ryan",2013,Jr,Col. of Charleston,0.079
"Welke, Ryan",2014,Sr,Col. of Charleston,0.079
"Welling, Ryan",2012,Fr,La Salle,-0.049
"Welling, Ryan",2013,So,La Salle,-0.049
"Welling, Ryan",2014,Jr,La Salle,-0.049
"Welling, Ryan",2015,Sr,La Salle,-0.049
"Wenson, Harrison",2014,Fr,Michigan,0.042
"Wenson, Harrison",2015,So,Michigan,0.042
"West, Dalton",2013,Fr,Murray St.,0.039
"West, Dalton",2014,So,Murray St.,0.039
"West, Dalton",2015,Jr,Murray St.,0.039
"West, Nick",2014,Fr,Temple,0.020
"Wexler, Evan",2012,Jr,Niagara,-0.060
"Wexler, Evan",2013,Sr,Niagara,-0.060
"Whatley, Matt",2015,Fr,Oral Roberts,0.024
"White, Carter",2012,Fr,Memphis,0.010
"White, Carter",2013,So,Memphis,0.010
"White, Carter",2014,Jr,Memphis,0.010
"White, Carter",2015,Sr,Memphis,0.010
"White, Connor",2013,Fr,Monmouth,-0.033
"White, Connor",2014,So,Monmouth,-0.033
"White, Connor",2015,Jr,Monmouth,-0.033
"White, Devin",2012,So,William & Mary,0.014
"White, Devin",2014,Jr,William & Mary,-0.108
"White, Devin",2015,Sr,William & Mary,-0.108
"White, Hayden",2015,Fr,Jacksonville St.,0.068
"Whitehead, Cameron",2014,Fr,Furman,-0.064
"Whitehead, Cameron",2015,So,Furman,-0.064
"Whitehead, Kevin",2012,Sr,Texas Tech,-0.026
"White, Josh",2013,Jr,Youngstown St.,0.018
"White, Josh",2014,Sr,Youngstown St.,0.018
"Whiting, Brant",2012,So,Stanford,-0.014
"Whiting, Brant",2013,Jr,Stanford,-0.014
"Whiting, Brant",2014,Sr,Stanford,-0.014
"Whitten, Fran",2012,Jr,Maine,-0.046
"Whitten, Fran",2013,Jr,Maine,-0.046
"Widell, Andrew",2014,Jr,Charleston So.,0.034
"Widell, Andrew",2015,Sr,Charleston So.,0.034
"Wieland, Mike",2013,Jr,Ark.-Pine Bluff,0.101
"Wieland, Mike",2014,Sr,Ark.-Pine Bluff,0.101
"Wiggins, Ryan",2012,So,Washington,0.051
"Wiggins, Ryan",2013,Jr,Washington,0.051
"Wiggins, Ryan",2014,Sr,Washington,0.051
"Wiggins, Samm",2012,Fr,Houston Baptist,-0.002
"Wiggins, Samm",2013,So,Houston Baptist,-0.002
"Wiggins, Samm",2014,Jr,Houston Baptist,-0.002
"Wiggins, Samm",2015,Sr,Houston Baptist,-0.002
"Wildermuth, Travis",2014,Fr,Marshall,0.010
"Wilkie, Travis",2015,Fr,Air Force,-0.024
"Williams, Drew",2012,Jr,Morehead St.,-0.146
"Williams, Drew",2013,Sr,Morehead St.,-0.146
"Williams, Eddie",2012,Jr,Ark.-Pine Bluff,0.027
"Williams, Michael",2012,Sr,Kentucky,0.028
"Williams, Mitch",2014,So,UAB,-0.069
"Williams, Mitch",2015,Jr,UAB,-0.069
"Williamson, Carter",2012,So,N.C. Central,0.001
"Williamson, Carter",2013,Jr,N.C. Central,0.001
"Williamson, Carter",2014,Sr,N.C. Central,0.001
"Wilson, Brandon",2013,Jr,East Tenn. St.,0.003
"Wilson, Brandon",2014,Sr,East Tenn. St.,0.003
"Wilson, Chris",2012,Sr,San Diego St.,-0.035
"Wilson, John",2012,Fr,Eastern Ky.,0.045
"Wilson, John",2013,So,Eastern Ky.,0.045
"Wimmer, Trey",2012,Jr,Liberty,-0.043
"Wimmer, Trey",2013,Sr,Liberty,-0.043
"Windham, Stephen",2013,Fr,Citadel,0.041
"Windham, Stephen",2014,So,Citadel,0.041
"Windham, Stephen",2015,Jr,Citadel,0.041
"Winne, Trevor",2012,Fr,Sam Houston St.,-0.023
"Winne, Trevor",2013,So,Sam Houston St.,-0.023
"Winne, Trevor",2014,Jr,Sam Houston St.,-0.023
"Winne, Trevor",2015,Sr,Sam Houston St.,-0.023
"Winn, Matt",2012,Fr,VMI,-0.016
"Winn, Matt",2013,So,VMI,-0.016
"Winn, Matt",2014,Jr,VMI,-0.016
"Winn, Matt",2015,Sr,VMI,-0.016
"Winterburn, Joe",2012,So,UC Santa Barbara,0.033
"Winterburn, Joe",2013,Jr,UC Santa Barbara,0.033
"Winters, Anthony",2014,Fr,Ohio,-0.021
"Wise, Jake",2012,So,Arkansas,0.032
"Wise, Jake",2013,Jr,Arkansas,0.032
"Wise, Jake",2014,Sr,Arkansas,0.032
"Wojciechowski, Matt",2014,Jr,South Ala.,-0.057
"Wojtkowicz, Marcus",2014,Jr,Savannah St.,-0.046
"Wolfe, Alex",2012,N/A,BYU,-0.006
"Wollenzin, Matt",2012,So,Austin Peay,-0.047
"Wollenzin, Matt",2013,Jr,Austin Peay,-0.047
"Wollenzin, Matt",2014,Sr,Austin Peay,-0.047
"Womack, Jared",2012,Sr,Oklahoma St.,0.044
"Woodall, Drew",2012,Jr,Charleston So.,-0.121
"Woodall, Drew",2013,Sr,Charleston So.,-0.121
"Wood, Hunter",2014,Fr,Western Ky.,-0.018
"Wood, Hunter",2015,So,Western Ky.,-0.018
"Woodson, Caleb",2014,So,Lipscomb,0.048
"Woodson, Caleb",2015,Jr,Lipscomb,0.048
"Woodward, Trent",2013,Jr,Fresno St.,0.010
"Woodward, Trent",2014,Jr,Fresno St.,0.010
"Wright, Daniel",2012,So,Radford,0.002
"Wright, Jimmy",2014,Fr,Morehead St.,-0.038
"Wright, Jimmy",2015,So,Morehead St.,-0.038
"Wright, Zach",2012,Sr,East Carolina,0.103
"Wrye, Connor",2015,Jr,Prairie View,-0.111
"Wulff, Michael",2013,So,Saint Peter's,-0.022
"Wulff, Michael",2014,Jr,Saint Peter's,-0.022
"Wulff, Michael",2015,Sr,Saint Peter's,-0.022
"Wynns, Austin",2012,Jr,Fresno St.,-0.013
"Wynns, Austin",2013,Sr,Fresno St.,-0.013
"Yakel, JP",2013,Fr,Pacific,-0.022
"Yakel, JP",2014,So,Pacific,-0.022
"Yakel, JP",2015,Jr,Pacific,-0.022
"Yamaguchi, Kolten",2012,Fr,Pepperdine,-0.048
"Yamaguchi, Kolten",2013,So,Pepperdine,-0.048
"Yamaguchi, Kolten",2014,Jr,Pepperdine,-0.048
"Yamaguchi, Kolten",2015,Sr,Pepperdine,-0.048
"Ybarra, RJ",2013,Fr,Arizona St.,-0.015
"Ybarra, RJ",2014,So,Arizona St.,-0.015
"Ybarra, RJ",2015,Jr,Arizona St.,-0.015
"Yelich, Collin",2013,Fr,UNLV,0.031
"Yellich, Collin",2015,Jr,Sam Houston St.,-0.041
"Yetsko, Ian",2012,Fr,Oakland,-0.082
"Yetsko, Ian",2013,So,Oakland,-0.082
"Yetsko, Ian",2014,Jr,Oakland,-0.082
"Yetsko, Ian",2015,Sr,Oakland,-0.082
"Young, AJ",2013,Fr,Utah,-0.104
"Young, AJ",2014,So,Utah,-0.104
"Young, AJ",2015,Jr,Utah,-0.104
"Young, Dylan",2012,Jr,CSUN,0.011
"Young, Dylan",2013,Sr,CSUN,0.011
"Young, G.K.",2014,Fr,Coastal Caro.,-0.045
"Young, G.K.",2015,So,Coastal Caro.,-0.045
"Young, Tyler",2013,Jr,Hawaii,-0.026
"Young, Tyler",2014,Sr,Hawaii,-0.026
"Zagunis, Mark",2012,Fr,Virginia Tech,0.032
"Zagunis, Mark",2013,So,Virginia Tech,0.032
"Zagunis, Mark",2014,Jr,Virginia Tech,0.032
"Zarate, Drake",2012,Fr,UC Riverside,-0.027
"Zarate, Drake",2013,So,UC Riverside,-0.027
"Zarate, Drake",2014,Jr,UC Riverside,-0.027
"Zarate, Drake",2015,Jr,UC Riverside,-0.027
"Zavala, Michael",2012,So,Rutgers,0.110
"Zavala, Michael",2013,Jr,Rutgers,0.110
"Zavala, Michael",2014,Jr,Rutgers,0.110
"Zavala, Seby",2012,Fr,San Diego St.,0.005
"Zavala, Seby",2013,So,San Diego St.,0.005
"Zavala, Seby",2014,Jr,San Diego St.,0.005
"Zavala, Seby",2015,Sr,San Diego St.,0.005
"Zavos, Nathan",2014,Jr,Arizona,-0.004
"Zebedis, Brad",2012,So,Presbyterian,0.024
"Zebedis, Brad",2013,Jr,Presbyterian,0.024
"Zebedis, Brad",2014,Sr,Presbyterian,0.024
"Zeile, Shane",2012,Fr,UCLA,0.005
"Zeile, Shane",2013,So,UCLA,0.005
"Zeile, Shane",2014,Jr,UCLA,0.005
"Zimmerman, Parker",2013,Fr,Wichita St.,-0.019
"Zimmerman, Parker",2014,So,Wichita St.,-0.019
"Zollinger, Court",2012,So,Utah Valley,-0.082
"Zollinger, Court",2013,Jr,Utah Valley,-0.082
"Zubek, Johnny",2013,Fr,Northern Ill.,0.009
"Zubek, Johnny",2014,So,Northern Ill.,0.009
"Zubek, Johnny",2015,Jr,Northern Ill.,0.009
"Zumbrook, Josh",2012,So,Appalachian St.,-0.022
"Zumbrook, Josh",2013,Jr,Appalachian St.,-0.022
"Zumbrook, Josh",2014,Sr,Appalachian St.,-0.022
"Zunino, Mike",2012,Jr,Florida,0.073
"Zymola, Jordan",2012,Fr,Southern Utah,-0.015
