pitcher_id,catcher_id,count,balls,called_strikes
1300215,1085190,1-2,10,6
1432937,1432933,1-1,3,3
1529124,1214538,3-0,4,0
1304047,1304048,2-2,10,9
1210505,1310199,2-0,4,0
1100210,1100200,3-1,7,1
1312883,887380,2-2,18,8
1649918,1429999,3-1,70,14
1102762,1102747,2-0,6,0
1548920,1548924,0-2,0,5
1314613,1314621,3-1,40,7
1216017,1216022,2-1,9,5
1307773,1307766,0-2,0,19
1319221,1319224,3-0,23,0
1445022,1542945,3-2,9,2
1439586,1439602,0-1,0,3
1531163,1531147,2-2,16,9
1194469,1106722,0-2,0,6
1425109,1315455,3-1,24,5
1654944,1545653,1-1,6,2
1213445,1416364,2-1,8,4
1655119,1655117,3-1,10,2
1545485,1428200,3-1,21,4
1311872,1429864,3-0,46,0
1422639,1422622,2-2,8,7
1548920,1548924,3-2,18,3
1194323,1194328,2-1,6,2
1307773,1307766,3-2,79,26
1547007,1436383,0-1,0,8
1197853,1304939,2-2,10,4
1322697,1322705,0-1,0,1
1644371,1644368,2-2,24,15
1105749,1301787,0-1,0,4
1332752,1332755,1-0,2,0
1194469,1106722,3-2,70,25
1661751,1661748,2-0,6,0
1322455,1198119,3-1,3,1
1322717,1099054,2-0,9,0
1087082,1312255,2-0,2,0
1445022,1542945,0-2,0,3
1442501,1213295,2-2,8,5
1423610,1423602,3-1,76,12
1202077,1109111,1-1,6,3
1645188,1421379,2-0,10,0
1438816,1656874,2-0,2,0
1216880,1091134,2-1,4,1
1534316,1431927,1-1,12,8
1311831,1219551,3-1,17,5
1216198,1310675,0-1,0,9
1645620,1533881,1-2,6,6
1434080,1434079,1-1,1,1
1660428,1660429,3-1,12,2
1422718,1547371,3-0,12,0
1439074,1217737,2-1,16,4
1193225,1198855,1-1,27,21
1194572,1312686,0-1,0,5
1436966,1201944,3-1,7,1
1196676,1108117,3-0,16,0
1305219,1305214,3-2,121,42
893555,1212653,2-0,4,0
1644232,1322254,1-2,5,8
1653571,1641949,3-1,6,2
1639150,1532120,2-0,4,0
1417285,1301758,1-1,2,1
1310201,1419706,3-0,4,0
1310754,1192681,2-2,4,3
1316987,1317008,2-1,28,6
1649012,1314616,2-2,6,4
1416648,1304346,0-2,0,1
1526282,1434739,0-2,0,22
1420389,1209712,2-1,8,4
1201372,1314654,3-2,11,2
1103988,1213596,2-1,20,8
1318103,1433895,1-2,6,9
1423612,1423623,1-2,2,1
1323279,1196107,3-0,4,0
1197773,1425837,3-2,81,25
1431567,1525993,1-1,3,2
1430238,1662157,1-2,7,8
1315107,1315119,1-1,14,12
1309868,1429797,3-2,82,23
1108869,1314621,2-1,32,9
1324331,1440375,1-0,4,0
1642726,1530571,3-1,13,2
1649851,1330575,0-1,0,16
1425967,1324510,3-2,6,3
1315287,1529663,2-0,10,0
1313083,1313046,1-2,3,3
1652206,1420176,3-1,15,4
1639970,1526098,1-0,8,0
1440852,1437784,2-0,4,0
1313762,1422272,1-0,3,0
1197773,1425837,0-2,0,19
1646539,1540839,1-0,5,0
1429568,1540019,1-1,10,6
1201372,1314654,0-2,0,3
1322592,1440365,0-1,0,6
1425967,1324510,0-2,0,4
1105034,1315053,3-0,28,0
1438424,1107219,2-0,18,0
1215652,1427462,2-0,6,0
1536182,1422889,2-2,28,14
1312676,1646695,1-0,11,0
1322590,1322596,2-1,2,0
1309868,1429797,0-2,0,13
1424412,1192682,2-0,22,0
1311465,1438429,1-2,40,44
874092,1312686,1-0,12,0
1429568,1317162,2-2,10,6
1531792,1418196,2-1,8,2
1641451,1427018,3-1,6,0
1659739,1435193,2-1,6,3
1304335,1652766,1-1,3,1
1314744,1101122,3-0,16,0
1214234,1527831,1-2,3,3
1650345,1526288,3-1,6,2
1301084,1301078,0-1,0,18
1643876,1547117,1-0,3,0
1305219,1305214,0-2,0,28
1213734,1303370,0-1,0,3
1322858,1423611,2-1,26,9
1416648,1304346,3-2,18,6
1525700,1429797,2-0,2,0
985465,1104710,3-0,12,0
1533192,1312686,3-0,12,0
1440607,1323481,1-1,1,1
1526282,1434739,3-2,113,39
1312247,1087079,2-1,4,1
1322534,1109538,3-1,8,2
1643278,1417347,1-1,12,5
1657620,1532415,0-2,0,13
1527219,1303370,1-1,4,3
1422758,1546463,3-1,17,5
1300634,1300638,0-2,0,1
1549154,1312671,1-0,5,0
1301201,1301186,2-0,22,0
1430237,1316337,0-1,0,9
1317411,1202061,0-1,0,3
1545408,1214243,2-2,22,16
1313429,1214433,2-0,4,0
1547405,1656309,2-2,9,8
1317192,1090785,3-1,3,1
1539850,1329854,2-1,21,6
1525921,1434639,1-2,4,6
1313317,1313312,3-1,14,2
1084993,1313020,2-0,17,0
1322379,1547501,3-0,4,0
1529712,1417674,3-0,16,0
1423090,1423084,3-2,68,23
1535735,1427018,0-1,0,6
1417918,1548749,1-2,4,6
1424564,1537080,0-1,0,4
1419481,1534935,3-0,4,0
1218886,1422644,1-2,42,44
1550985,1551471,2-1,2,1
1068573,1438980,1-2,6,8
1439621,1439602,1-2,3,2
1431358,1317253,1-1,2,1
1216945,1210817,2-0,20,0
1428099,1306732,1-0,10,0
1417197,1552060,1-0,3,0
1533886,1533881,1-1,5,3
1090233,1200366,3-1,8,2
1316412,1214243,2-2,26,12
1436706,1307198,2-2,24,16
1423090,1423084,0-2,0,31
1093103,1428674,1-1,3,2
1421300,1329610,2-2,14,5
1323164,1077277,3-1,9,3
1305627,977883,1-1,12,5
1203678,1311093,0-1,0,3
1309377,1309375,3-0,12,0
1104443,1315212,2-0,6,0
1310356,1195829,3-0,27,0
1529138,1547874,1-0,4,0
1313433,1313447,1-2,20,27
1657620,1532415,3-2,50,16
1300634,1300638,3-2,25,0
1438284,1547936,0-1,0,1
1433315,1311493,2-0,4,0
1314652,1103654,1-1,7,6
1530866,1530847,0-1,0,6
1430734,1430722,3-1,20,4
1531171,1531174,3-2,12,3
1655499,1433449,1-1,2,0
959152,1416564,3-0,19,0
1530572,1530562,2-2,36,20
1543611,1543616,0-2,0,16
1556400,1655927,2-1,4,2
1640375,1527304,2-1,6,3
1538064,1538068,0-2,0,2
1534568,1533750,1-0,6,0
1547919,1432214,3-2,11,4
1300599,1416152,1-0,8,0
1440053,1652400,2-2,24,7
1310371,1327263,2-2,4,1
1667990,1322977,2-0,1,0
1650077,1650078,3-0,4,0
1198766,998870,2-0,4,0
1533087,1533076,3-1,25,3
1419707,1098725,0-2,0,17
1094380,1094376,1-2,3,5
1108455,1438958,3-0,8,0
1210702,1322976,1-0,5,0
1220426,1307340,3-0,8,0
1304935,1304931,0-1,0,14
1547834,1301989,0-1,0,2
1192127,1417821,2-0,2,0
1215233,1321507,2-2,26,14
1417519,1525405,0-1,0,20
1215055,1423254,0-1,0,4
1442665,1212205,3-2,14,4
1322262,1425714,3-2,106,33
1435225,1300911,0-1,0,3
1431804,1431803,1-0,8,0
1547042,1547053,1-0,6,0
1321959,1423940,2-1,16,7
1311970,1532942,0-1,0,3
1667072,1439557,3-1,21,5
1307531,1427078,1-2,5,3
1538446,1538456,2-1,2,1
1305779,989400,2-2,10,8
1307240,1432128,2-2,18,11
1419707,1098725,3-2,53,19
1426906,1307244,3-1,15,3
1651494,1417547,1-1,6,2
1100004,1199856,1-2,7,7
1213100,1315356,3-1,3,1
1642987,1195445,2-2,10,4
1322262,1425714,0-2,0,25
1648458,1311064,1-1,3,2
1421771,1421744,3-0,4,0
1001417,1313848,3-0,9,0
1103658,993087,3-1,7,2
1528422,1645551,1-0,3,0
1209087,1209093,1-1,5,3
1668806,1670464,1-2,4,2
1430239,1316337,2-0,10,0
1108379,1108389,1-2,14,13
1442665,1212205,0-2,0,4
1547514,1547501,2-0,10,0
1543611,1543616,3-2,31,7
1434075,1540229,2-2,10,7
1306345,1429509,3-0,19,0
1217506,1217509,3-1,25,5
1538064,1538068,3-2,9,3
1540372,1637519,1-1,6,4
1663577,1435346,2-0,10,0
1218788,1532117,2-0,6,0
1316637,1544735,1-2,22,30
1531171,1531174,0-2,0,2
1312466,1312399,2-0,4,0
1433274,1323611,1-2,6,7
1643860,1433397,1-1,9,5
1437751,1437754,1-2,12,13
1208075,1311382,1-1,6,3
1317712,1537599,1-2,2,2
1090964,1194497,2-1,4,0
1321860,1652136,3-0,20,0
1526856,1316169,1-2,4,3
1206154,1423939,2-2,30,17
1425600,1425599,1-1,7,4
1191998,1191987,3-2,13,4
1530262,1436200,3-1,12,3
1066583,1429880,0-1,0,7
1328800,1328796,1-0,4,0
996609,1199662,1-0,15,0
1533299,1420050,2-2,12,8
1205764,1106258,2-0,4,0
1543886,1431306,2-2,12,7
1301832,1439264,3-0,32,0
1442291,1312852,1-2,4,5
1302164,1302147,1-1,10,8
1311498,1433299,0-2,0,7
1440798,1551987,1-1,2,1
1671397,1668748,1-2,13,16
1310702,1310684,1-0,1,0
992851,992857,2-2,24,13
1656643,1443876,2-2,12,4
980608,980593,3-0,28,0
1443012,1668375,3-0,8,0
1087863,1433397,3-2,12,2
1424440,1107529,3-0,4,0
1542025,1428516,1-2,28,35
1416484,1310034,3-1,8,1
995329,1418412,3-1,10,2
1213184,1301153,2-2,4,1
1311964,1444490,0-1,0,2
1425876,1535189,3-1,4,0
1422657,1310541,2-2,4,2
1540726,1646453,3-1,4,1
1215198,1314057,1-2,11,10
1657510,1534099,1-1,5,5
1438809,1210817,2-2,34,15
1532354,1418410,2-1,4,2
1439152,1652397,2-2,12,4
1089806,1307340,1-1,1,0
1311498,1433299,3-2,72,26
1543823,1431801,3-0,4,0
1076949,1305107,2-1,2,1
1332798,1670686,2-2,6,2
1527619,1650363,1-1,4,3
1529507,1320099,3-1,46,10
1202267,1202278,3-1,14,4
1545609,1545607,2-2,18,10
1087863,1433397,0-2,0,2
1426190,1426193,2-1,2,1
1083892,1421124,1-2,12,15
1315647,1212873,2-0,11,0
1531165,1212968,1-1,5,2
1653727,1548016,2-1,4,0
1421931,1533076,1-1,11,7
1191998,1191987,0-2,0,1
1314583,1527437,3-0,56,0
1447897,1082135,1-0,1,0
1321166,1103657,3-1,8,2
1537594,1537599,1-2,7,7
1637318,1637319,2-0,4,0
1104557,1313312,1-1,12,7
1327524,1442229,0-1,0,5
1664378,1664398,2-2,6,4
1549435,1549422,2-1,14,3
1081470,980461,3-2,52,16
1645697,1537437,2-1,4,1
1084900,1084899,2-2,6,4
1310803,1435600,2-0,13,0
996145,1324544,3-2,20,4
1436288,1535847,3-0,32,0
1215936,1418761,3-0,4,0
1526274,1434739,1-2,6,7
1322625,1438985,0-1,0,33
1427042,1427044,2-0,4,0
1315544,1198741,2-0,10,0
665313,1416564,1-2,20,28
1535094,1442472,1-2,13,21
1216017,997226,2-0,12,0
1536277,1653544,1-2,2,1
1212549,1305107,0-1,0,1
1312660,1214977,0-2,0,2
1216401,1103702,1-0,6,0
1641158,1641159,3-2,12,4
1304819,1533625,3-2,116,42
1325159,1546896,2-1,4,2
1659416,1425846,1-0,2,0
1422247,1220697,0-2,0,18
1094747,1094744,1-0,16,0
1108106,1310789,0-2,0,27
1654014,1654076,1-0,4,0
1196936,1196927,3-0,10,0
1428296,1315356,0-2,0,5
1300296,1086921,0-2,0,16
1099407,1420884,3-2,92,35
1540710,1199974,2-0,4,0
1658514,1549934,0-1,0,1
1429739,1429735,2-2,4,2
1550526,1657966,0-1,0,3
1106713,1416364,3-2,13,6
1002236,997781,1-0,5,0
1313489,1533209,3-1,37,9
1534105,1534099,3-1,3,1
1108106,1310789,3-2,65,25
1324783,1443242,1-0,11,0
1650366,1217261,1-1,3,3
1093376,1315625,2-2,54,28
1302484,1213433,1-2,8,10
1304819,1533625,0-2,0,49
1529331,1329801,2-0,4,0
1641158,1641159,0-2,0,5
1322742,1213179,1-1,7,3
1422247,1220697,3-2,78,30
1099407,1420884,0-2,0,21
1647660,1647673,2-1,6,3
1110721,1322461,3-1,4,0
1300296,1086921,3-2,57,19
1321614,1543178,1-1,16,11
1106713,1416364,0-2,0,6
1551043,1443371,3-1,30,6
1438831,1650363,2-1,6,2
1428296,1315356,3-2,31,12
1417545,1200897,3-0,2,0
1329089,1329086,0-1,0,1
1422607,1422604,1-0,22,0
1311722,1548016,2-1,4,2
1527597,1650363,1-0,4,0
1534994,1429864,1-2,15,9
1311465,1653882,1-1,3,3
1086925,1086921,1-2,25,30
1654403,1539789,2-1,2,1
1080806,1080807,2-1,36,10
996145,1324544,0-2,0,1
1301396,1101503,2-1,2,1
1538019,1637919,2-0,4,0
1200869,1444877,0-1,0,3
1081470,980461,0-2,0,15
1442864,1090940,2-1,6,2
1661806,1661793,3-1,8,1
1426496,1217527,2-1,12,4
1638514,1525405,2-1,2,1
1325164,1325112,1-1,4,3
1435960,1328334,1-1,4,3
1314988,1314997,3-0,48,0
1312660,1214977,3-2,22,10
1646167,1646152,3-0,4,0
1301531,1525405,0-1,0,11
1442036,1649844,2-2,6,2
1418279,1643709,1-2,8,10
1556743,1443373,2-0,2,0
1316078,1441017,3-0,4,0
1430239,1430245,3-0,20,0
1215506,1547117,1-1,4,4
1313630,1215579,2-1,12,1
1545490,1428200,1-1,12,7
1652869,1652871,2-1,2,1
1550552,1313553,3-1,14,4
994128,994132,1-2,8,11
1193528,1193524,3-1,36,7
1101032,1209875,2-0,41,0
1436923,1543281,3-2,80,30
1312169,1203481,0-1,0,2
1651800,1438075,3-1,11,2
1300915,1080987,2-2,38,28
1212967,1212968,1-0,10,0
1209662,1321903,2-2,20,12
1658724,1556732,3-1,7,2
1085126,1535548,0-2,0,6
823287,1315479,2-0,6,0
1201966,996436,1-1,3,3
1650431,1650426,3-2,15,6
1438829,1217284,0-1,0,10
1649658,1649663,2-2,34,17
1218737,1438958,3-1,15,4
1544856,1544870,0-1,0,1
1325258,1331107,1-0,1,0
1668344,1302416,2-2,8,3
1546833,1652734,1-1,6,3
1654259,1659385,3-0,8,0
1316390,1196051,3-1,23,3
1193332,1193329,2-2,44,20
1540712,1540717,1-2,6,9
1193886,1435123,3-0,16,0
1428389,1312318,0-2,0,4
1218790,1218818,2-0,4,0
1417087,1531063,2-1,34,15
1651741,1651753,2-1,4,2
1432190,1532117,1-0,7,0
1320891,997670,3-2,21,6
1083543,1083526,3-1,11,2
1649899,1533076,3-2,10,2
1215628,1215630,2-0,4,0
1430357,1430360,2-0,10,0
1554463,1671563,1-2,1,0
1327975,1445691,2-0,6,0
1428758,1216439,0-1,0,4
1543278,1321051,2-1,6,2
1195765,1100904,3-0,8,0
1428389,1312318,3-2,38,13
1195961,1309375,2-2,41,22
1448599,1321142,2-1,6,3
1200368,1417674,2-2,16,10
1649899,1533076,0-2,0,1
1655757,1655753,2-0,2,0
1448494,1207310,2-1,2,1
1639882,1550026,3-0,20,0
1324955,1220017,1-2,5,7
1537973,1537956,1-2,4,7
1642969,1321158,1-0,19,0
1436923,1543281,0-2,0,28
1307180,1211517,1-2,65,54
1540311,1436003,2-0,10,0
1538996,1539002,0-1,0,6
1651654,1529159,3-1,4,1
1107625,997529,2-0,2,0
1322512,1433449,3-1,11,3
1540934,1305000,0-1,0,7
1424410,1424409,1-2,13,16
1202323,1658803,2-0,12,0
1543822,1431803,1-2,14,16
1550111,1322335,2-0,2,0
1329613,1421286,3-1,37,7
1650431,1650426,0-2,0,4
1193049,1313312,1-1,2,1
1653758,1653562,3-1,46,11
1535161,1067846,2-0,18,0
1542539,1542534,2-1,4,2
1331993,1104921,3-1,8,1
1650635,1329182,1-1,9,5
1085126,1535548,3-2,6,3
1533208,1533205,1-0,2,0
1641456,1641452,1-0,5,0
1530818,1530822,0-1,0,5
1531009,1531014,2-1,10,3
1661252,1661249,1-1,4,4
1424382,1424409,3-1,51,11
1083873,1416564,2-2,74,48
1422505,1216868,2-1,6,1
1536237,1433182,2-2,24,18
1204371,1445997,1-0,2,0
1201639,1306594,2-2,66,40
1313813,1088752,0-2,0,6
1418061,1546795,2-1,6,2
1556126,1200323,0-2,0,2
1315204,1533505,3-2,118,34
1329786,1545282,3-0,8,0
1110097,969023,3-0,44,0
1310615,1310647,3-2,20,10
1313038,1313041,0-1,0,4
1215763,1303046,1-0,6,0
1420883,1322616,2-1,4,1
1444030,1551320,3-0,4,0
1549568,1314177,0-2,0,1
1547315,1437559,3-1,57,12
1428297,1658735,1-2,6,8
1302164,1302168,2-0,6,0
1420096,1530812,3-0,4,0
1527062,1321962,1-2,5,4
1533151,1533121,0-2,0,1
1095437,1217261,3-2,84,25
1316390,1316388,1-0,3,0
1084983,1084987,0-1,0,6
1320844,1658123,1-0,5,0
981139,1549082,2-1,8,3
1433188,1433184,1-2,4,4
1553962,1548646,1-0,5,0
1533151,1533121,3-2,10,5
1095437,1217261,0-2,0,13
1549568,1314177,3-2,11,1
1420339,1434803,3-0,4,0
1657971,1525893,2-0,8,0
1543459,1543440,3-2,3,3
1643471,1643469,2-0,2,0
1656647,1443876,1-0,4,0
1432502,1544911,3-1,7,1
1324781,1443242,3-1,11,1
1637935,1637919,1-1,4,4
1300287,1431803,0-1,0,8
1197101,1197078,2-0,2,0
1310615,1310647,0-2,0,2
1103658,1103657,3-1,47,10
1215506,1322284,1-2,41,45
1425672,1196254,1-1,14,10
1658048,1418218,1-2,14,14
1313813,1088752,3-2,24,5
1315204,1533505,0-2,0,25
1556126,1200323,3-2,29,12
1638302,1538057,3-1,32,3
1438178,1438182,2-1,4,1
1105377,1552122,1-1,3,3
1219998,984523,1-0,35,0
1547055,1420612,1-2,5,6
1420836,1659269,3-0,16,0
1650385,1532172,2-0,2,0
1086267,1309068,2-2,61,31
1658745,1547155,2-0,2,0
1544068,1544062,1-0,5,0
1417624,1313461,1-2,15,20
1417358,1193329,0-1,0,5
1308318,1538456,3-0,4,0
1421295,1421296,2-1,4,2
1539067,1442082,0-1,0,3
1649698,1421191,1-1,8,5
1438284,1301642,2-2,14,6
1535614,1535634,2-2,6,4
1219878,1219874,2-1,6,3
1446649,1443449,2-1,2,0
1420611,1311156,1-2,8,9
1544803,1544796,0-2,0,7
1447351,1447305,0-2,0,1
1216087,1427386,2-2,66,44
1320215,1202322,3-1,49,11
1638543,1638533,0-1,0,5
1309548,1098662,3-2,51,11
1443678,1323796,1-2,1,1
1547077,1547083,1-1,4,3
1097203,1317668,1-1,4,3
984253,1089776,3-2,37,9
1314785,1314784,1-0,3,0
1313215,1541815,3-0,12,0
1528658,1416298,0-2,0,1
1328157,1661740,1-0,3,0
1544882,1544870,0-1,0,1
1537077,1537080,1-2,8,9
1527834,1527832,2-2,8,2
1427079,1427078,3-0,16,0
1422780,1216259,1-1,17,10
1637412,1417821,0-1,0,4
1422684,1214997,2-1,24,8
1087866,1213827,0-1,0,15
1543622,1314997,1-1,5,4
1435210,1546701,1-1,4,1
984253,1089776,0-2,0,7
1315794,1419723,1-1,4,3
1528658,1416298,3-2,4,2
1309548,1098662,0-2,0,9
1305578,1331855,2-2,12,7
1439258,1301836,1-2,9,8
1653933,1653920,1-2,6,7
1102292,996052,1-2,18,26
1324516,1213637,3-1,7,0
1527431,1416283,1-0,4,0
1531213,1429983,2-1,8,1
1544068,1654021,1-0,9,0
1449026,1666477,1-2,6,2
1660577,1541741,2-0,18,0
1312769,1537024,0-1,0,3
1309025,1309030,3-0,32,0
1326189,1326191,1-1,4,3
1649721,1649704,2-2,44,25
1531065,1531063,0-1,0,1
1549441,1549422,1-1,2,2
1428550,1428560,0-1,0,19
1215138,1215127,0-1,0,3
1320525,1541540,3-0,4,0
1315883,1099578,3-0,4,0
1447351,1447305,3-2,12,2
1544803,1544796,3-2,10,2
1317632,1317635,2-0,6,0
1533147,1668206,1-1,4,2
1198345,1094495,0-1,0,2
1324231,1324235,2-1,10,5
1220700,996805,3-1,4,1
1313593,1219258,1-0,11,0
1428319,1428326,3-1,15,4
1548510,1548559,3-1,4,1
1439099,1217737,2-0,2,0
1434404,1434400,1-2,16,17
1103747,1217390,1-2,27,24
1646954,1315479,2-1,6,3
1310997,1201897,2-1,48,16
1325804,1086855,0-1,0,3
1660426,1660427,1-2,5,6
1215808,1329789,2-2,10,4
1306419,1416437,2-0,2,0
1528078,1302918,3-0,4,0
1532177,1417292,1-0,20,0
1654468,1654477,3-2,24,9
1196506,1196527,1-0,4,0
1543794,1644685,3-1,136,23
993122,1310675,1-2,41,50
1526741,1420833,2-2,12,5
995786,1203676,2-2,14,7
1661389,1438111,2-2,6,3
1425672,1539159,2-0,14,0
1442262,1540658,3-1,7,1
1308377,1105346,2-0,17,0
1649939,1540529,2-1,34,8
1102508,1443237,3-1,8,0
1654468,1654477,0-2,0,6
1438738,1324544,2-1,20,8
1314986,1092434,3-1,9,2
1531496,1306577,3-1,21,4
1320698,1320697,0-1,0,4
1447434,1209960,1-0,2,0
1539812,1539418,1-0,4,0
1437324,1437334,3-0,4,0
1539772,1539760,1-2,6,6
1438730,1548005,3-1,11,2
1533174,1533193,2-2,8,3
1094380,1321042,2-1,4,1
1547108,1656886,2-2,16,12
1087670,1087677,0-1,0,5
1107940,1216369,2-2,12,10
1322199,1439274,1-2,19,26
1648185,1661138,0-1,0,1
1543370,1650515,2-1,2,1
1643089,1643094,1-0,5,0
1531415,1531418,2-1,4,1
1655192,1655193,1-2,17,22
1421500,1543851,2-2,6,6
1327884,1209365,2-2,10,4
1420657,1420650,3-0,8,0
1303880,1303869,1-0,1,0
1318025,1318026,1-2,4,2
1654577,1534319,1-1,6,4
1312605,1198089,1-2,9,9
1321901,1209666,2-1,40,14
1439592,1439610,1-1,2,1
1557034,1658710,0-1,0,1
1303757,1303753,2-2,4,3
1645216,1431677,3-1,10,3
1537499,1537492,1-1,4,2
1315369,1315376,3-2,16,8
1441478,1548111,0-2,0,7
1322762,1422158,0-1,0,2
1105080,1215630,3-2,87,30
1654712,1654707,1-2,3,2
1217569,1429113,3-1,43,9
1417614,1313461,1-2,5,3
1308574,1106823,2-2,8,6
1093591,1201138,0-1,0,5
1304670,1420513,0-1,0,3
1548771,1548773,2-1,9,3
1330852,1330851,2-2,6,6
1304336,1655729,2-1,4,1
1308027,1308008,1-1,3,3
1317185,1437120,1-0,4,0
1437127,1544835,1-2,16,21
1531509,1439588,0-2,0,5
1527046,1422273,3-1,3,1
1646228,1423672,1-2,13,13
1425256,1308944,3-0,19,0
1317962,1317948,1-2,6,11
1543855,1543836,3-2,48,13
1301397,1101503,2-2,10,5
1210896,1326191,2-0,2,0
1428888,1324521,2-1,8,3
1540955,1424688,2-0,4,0
1531214,1531209,0-1,0,11
1528685,1205639,2-2,36,14
1320215,980593,0-2,0,1
1309672,1418410,3-2,42,11
1304083,1531855,3-2,19,4
1420226,999893,2-0,4,0
1216089,1534031,1-2,5,3
1530708,1652523,1-2,12,14
1670360,1670363,3-0,4,0
1310495,1527831,0-2,0,5
1216849,1216853,1-0,3,0
1110494,993455,3-2,100,34
1321136,1321142,2-2,12,8
1318978,1106235,0-2,0,13
1532917,1217509,0-1,0,3
1547059,1547053,1-0,16,0
1101475,1215713,2-0,10,0
1551325,1207760,1-2,12,13
1667990,1437234,1-2,6,7
1442968,1659153,0-1,0,3
1550861,1550863,3-1,19,3
1420410,1420408,3-0,12,0
1443040,1426193,0-1,0,1
1304083,1531855,0-2,0,10
1309672,1418410,0-2,0,11
1318978,1106235,3-2,57,23
1438265,1438274,1-0,2,0
1322528,1109538,2-0,2,0
1110494,993455,0-2,0,31
1424564,1217594,2-1,6,2
1104431,1192467,3-1,135,30
998400,1102691,1-1,7,2
1310495,1527831,3-2,32,12
1648612,1549183,3-0,4,0
1543855,1543836,0-2,0,21
1320215,980593,3-2,38,10
1422655,1540276,1-2,36,52
1310137,1422530,1-1,13,9
1214813,1323264,2-1,4,1
1555203,1555212,3-0,8,0
1216886,1528319,3-0,4,0
1198663,1198667,2-1,11,3
1439027,1439022,3-1,101,21
1441478,1548111,3-2,37,9
1528354,1528348,2-2,24,9
1105080,1215630,0-2,0,25
1196480,1432062,2-2,8,5
1103749,1217390,2-2,126,68
1321960,1423940,1-1,10,7
974616,974624,1-0,3,0
1310532,1214997,1-2,6,9
1315369,1315376,0-2,0,3
1210503,1310199,3-1,30,6
1314570,1102764,2-1,32,12
1416455,1217480,2-2,4,2
1537499,1429347,3-0,16,0
1419671,1651091,1-2,6,7
1555183,1331996,1-1,3,3
1550279,1212205,0-1,0,4
1526497,1423573,3-1,22,5
1531509,1439588,3-2,3,2
1440396,1440390,3-1,13,4
1437993,1316710,1-1,11,11
1530751,1105779,0-2,0,2
1660608,1660604,1-1,4,3
1103684,1212968,2-0,4,0
1417272,1311772,3-2,10,2
1424284,1533488,2-2,30,15
983678,1312175,2-1,31,10
984711,1315368,1-2,4,6
1104265,1320051,2-1,28,10
1305250,1214991,2-0,20,0
1220426,1426193,2-1,10,2
1428302,1658735,0-2,0,11
1205257,1550074,1-2,4,6
1435670,1304204,1-0,2,0
1547167,1547164,3-1,34,5
1645311,1537520,1-1,8,6
1095360,1324730,2-2,66,39
1317764,1317757,0-1,0,3
1319543,1426794,0-1,0,8
1310779,1419787,3-1,14,3
1441551,1665858,0-2,0,6
1426490,1217527,3-1,68,16
1539233,1428398,1-0,3,0
1642986,1438088,1-2,7,4
1321503,1559643,3-1,10,1
1432614,1432613,0-1,0,2
1196480,1539790,1-0,11,0
1421306,1531703,0-2,0,5
1092317,997115,1-1,1,1
1648765,1648751,3-1,15,3
1113143,1438052,2-0,4,0
1315197,1533505,2-2,90,46
1445444,1555726,3-0,4,0
1320896,1212968,1-0,30,0
1551222,1532911,1-0,3,0
1535175,1436012,3-1,16,2
1217215,1313553,1-1,12,5
1446659,1106163,1-1,7,6
1438900,1544898,3-2,3,1
1421306,1531703,3-2,13,4
1526380,1322457,1-2,3,4
1658267,1658153,2-1,4,2
1430233,1535634,0-1,0,4
1421040,1653550,3-0,4,0
1201081,1201075,0-1,0,1
1441551,1665858,3-2,21,6
1319573,1222324,0-1,0,5
1313433,1313449,3-1,30,7
1667078,1667071,0-1,0,3
1324674,1425837,1-2,5,7
1313432,994147,3-1,11,2
1306181,1306189,1-1,1,0
1531193,1442401,3-0,4,0
1541549,1541540,3-1,26,4
1437883,1209666,2-2,66,38
1442150,1214939,1-2,9,14
1556666,1207387,1-0,3,0
1530751,1105779,3-2,17,4
1205917,1416298,0-1,0,6
1421306,1301424,1-2,49,64
1323627,1323621,3-1,17,2
1525756,1416150,2-1,16,4
1417272,1311772,0-2,0,6
1426343,1312671,1-2,23,20
1426903,1426902,1-2,34,29
1305666,1090020,2-0,2,0
1533046,1533028,2-1,6,3
1541638,1541643,2-0,2,0
1428302,1658735,3-2,41,12
1525914,1434639,1-2,9,10
1428193,1544646,2-2,36,17
972718,1418218,2-2,14,6
1536018,1650108,1-1,8,4
1217399,1422604,2-2,4,1
1528100,1302918,0-1,0,1
1422837,1085892,2-2,6,3
1546127,1546119,0-1,0,6
1092478,1322476,2-2,96,60
1300672,1637479,0-2,0,27
1429888,1429880,3-2,50,14
1213408,1530571,3-0,4,0
1221599,1220430,1-1,7,8
1425960,1425966,2-1,2,1
1447632,1331748,3-0,4,0
1305694,1305700,2-0,1,0
1208656,1438872,2-2,12,8
1443024,1214085,2-0,2,0
1438091,1195445,2-0,2,0
1416022,1668800,3-1,10,2
1328836,1540658,1-2,29,38
1551222,1656662,0-2,0,8
1434159,1434151,1-0,12,0
1543128,1437668,2-2,14,10
1197538,1546674,0-2,0,3
1205917,1301315,1-1,5,5
1212107,1084951,2-2,6,5
1322697,1322696,2-2,58,33
1309094,1449138,2-0,10,0
1426809,1639709,1-0,7,0
1220459,1220455,2-2,30,17
1315361,1315356,1-0,1,0
1101823,1437582,1-0,4,0
1320041,1210684,2-2,68,38
1433794,1433791,1-1,9,8
1304512,1304515,2-2,10,9
1322441,1322461,1-2,2,3
1316269,1316272,3-0,4,0
1646863,1543832,1-2,8,9
