year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	gs	w	l	sv	cg	ip	h	r	er	b	k	k_g	hr	era
2014	1	pensacolastatecollege	29	stephenpenrose5msi	Stephen Penrose	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/stephenpenrose5msi	Fr	RHP	7	0	1	0	0		13.2	11	12	10	10	5	3.29		6.59
2014	1	pensacolastatecollege	28	nicholasjungergeqn	Nicholas Junger	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicholasjungergeqn	Fr	1B/RHP	3	0	0	0	0		8.1	10	6	5	1	1	1.08	1	5.40
2014	1	pensacolastatecollege	15	mattmuenchv0z9	Matt Muench	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattmuenchv0z9	So	RHP	4	0	0	0	0		7.2	8	8	8	7	9	10.57	1	9.39
2014	1	pensacolastatecollege	25	peteohmerswot	Pete Ohmer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/peteohmerswot	Fr	LHP	6	0	0	2	0		7.1	6	4	4	6	2	2.45	1	4.91
2014	1	pensacolastatecollege	16	tylerchatmanxf79	Tyler Chatman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerchatmanxf79	Fr	LHP/1B	3	1	0	2	0		3.2	8	9	6	4	1	2.45	2	14.73
2014	1	pensacolastatecollege	12	hunterhallqfjt	Hunter Hall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterhallqfjt	So	INF	4	0	0	1	0		3.1	7	4	4	3	1	2.70		10.80
2014	3	oceancountycollege	9	roccogonella6mw9	Rocco Gonella	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/roccogonella6mw9	So	RHP	3	1	1	0	0		15.0	22	16	8	5	16	9.60		4.80
2014	3	oceancountycollege	22	mikeammermanmzrr	Mike Ammerman	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikeammermanmzrr	So	LHP	2	0	2	0	0	1	11.0	12	5		5	8	6.55		0.00
2014	3	oceancountycollege	20	jordansilvestrikkea	Jordan Silvestri	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jordansilvestrikkea	Fr	3B/P	2	0	0	1	0	1	8.0	4	2		1	7	7.88		0.00
2014	3	oceancountycollege	36	chrisgenrsitzmhnf	Chris Genrsitz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chrisgenrsitzmhnf	Fr	RHP	1	0	1	0	0	1	7.0	5	1		2	6	7.71		0.00
2014	3	oceancountycollege	19	danfoley9462	Dan Foley	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/danfoley9462	So	RHP	2	0	1	0	0		4.0	4	1				.00		0.00
2014	3	oceancountycollege	44	steveushkowtizhtks	Steve Ushkowtiz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/steveushkowtizhtks	So	RHP	1	0	0	0	0		4.0	5	3	3	3	3	6.75		6.75
2014	3	oceancountycollege	15	weskrempelsx7r	Wes Krempel	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/weskrempelsx7r	Fr	LHP	1	0	0	0	0		3.0	2	1				.00		0.00
2014	3	oceancountycollege	12	brandonbloodgoodcvds	Brandon Bloodgood	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonbloodgoodcvds	Fr	RHP	1	0	0	0	0		2.0	3				2	9.00		0.00
2014	3	oceancountycollege	18	coreyzytkoifj7	Corey Zytko	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/coreyzytkoifj7	Fr	RHP	2	0	0	0	0		2.0						.00		0.00
2013	2	salemcommunitycollege	15	joezerhuertasuev1	Joezer Huertas	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joezerhuertasuev1	Fr	P/OF	2	1	0	1	0	1	6.2	10	6	5		4	5.40		6.75
2013	2	salemcommunitycollege	19	agustingilm9sd	Agustin Gil	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/agustingilm9sd	Fr	IF/P	2	0	0	0	0		6.0	9	8	8	4	7	10.50		12.00
2013	2	salemcommunitycollege	14	beneciolopezgbaa	Benecio Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/beneciolopezgbaa	So	IF/P	2	0	0	0	0		5.1	7	3	3	4	4	6.75		5.06
2013	2	salemcommunitycollege	4	alexrodriguez49oj	Alex Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexrodriguez49oj	Fr	IF	1	0	0	0	0		2.1		6	5	4	3	11.57		19.29
2013	2	salemcommunitycollege	5	dylanrushr6s4	Dylan Rush	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dylanrushr6s4	So	P/OF	1	0	0	0	0		2.1	8	6	6	2		.00		23.14
2013	2	salemcommunitycollege	28	rolandolopezyeac	Rolando Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/rolandolopezyeac	Fr	P	1	1	0	1	0		1.2	9	8	7	1		.00	1	37.80
2013	2	salemcommunitycollege	10	thomascortijocuadradoa3ug	Thomas Cortijo-Cuadrado	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/thomascortijocuadradoa3ug	Fr	P/OF	2	0	0	0	0		1.1	7	5	5		1	6.75		33.75
2013	2	salemcommunitycollege	3	alexriosmxzo	Alex Rios	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexriosmxzo	Fr	OF	1	0	0	0	0		1.0	1					.00		0.00
2014	1	eastgeorgiacollege	33	phillipandersonsb25	Phillip Anderson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/phillipandersonsb25	So	P/DH	12	8	2	4	2	4	56.0	59	33	21	13	55	8.84	0	3.38
2014	1	eastgeorgiacollege	17	zachcearleybc8p	Zach Cearley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachcearleybc8p	So	P	13	5	1	3	0	0	31.1	42	37	19	15	22	6.32	1	5.46
2014	1	eastgeorgiacollege	16	joshroyezhl7	Josh Roye	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joshroyezhl7	Fr	P	12	0	1	0	1	0	21.0	21	17	10	7	27	11.57	0	4.29
2014	1	eastgeorgiacollege	24	coltonkerseykhdj	Colton Kersey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coltonkerseykhdj	Fr	P	9	1	1	1	0	0	19.1	18	15	9	12	17	7.91	1	4.19
2014	1	eastgeorgiacollege	07	andrewmartinstot	Andrew Martin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewmartinstot	So	P	3	3	2	1	0	0	14.0	20	10	10	6	3	1.93	0	6.43
2014	1	eastgeorgiacollege	29	chrisrousedf1g	Chris Rouse	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisrousedf1g	Fr	P	7	0	0	0	0		6.2	8	7	6	4	1	1.35		8.10
2014	1	eastgeorgiacollege	06	blakemiller4j5b	Blake Miller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/blakemiller4j5b	Fr	P	2	1	0	1	0	0	6.1	6	6	6	7	5	7.11	0	8.53
2014	1	eastgeorgiacollege	31	richardloveladyd2xk	Richard Lovelady	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/richardloveladyd2xk	Fr	P	2	1	0	0	0		5.2	4	5	3	4	7	11.12		4.76
2014	1	eastgeorgiacollege	12	drewpowers2d7w	Drew Powers	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/drewpowers2d7w	Fr	P	3	0	0	0	0		3.0	6	4	4	4		.00		12.00
2014	1	eastgeorgiacollege	28	deuryventura1r8v	Deury Ventura	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/deuryventura1r8v	Fr	INF/P	2	0	0	0	0		2.2	2	3	2	4	1	3.37		6.75
2014	1	eastgeorgiacollege	19	redmontgomery6van	Red Montgomery	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/redmontgomery6van	Fr	P	2	0	0	0	0		2.1	1	3		3	2	7.71		0.00
2014	1	eastgeorgiacollege	11	austonpeelf6ov	Auston Peel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austonpeelf6ov	So	C	2	0	0	0	0	0	0.2	4	3	3	0	1	13.50	0	40.50
2014	1	eastgeorgiacollege	34	austinthomas0ucg	Austin Thomas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinthomas0ucg	Fr	P	1	0	0	0	0		0.1	2	3	3			.00		81.00
2014	2	deltacollege	31	claytonspikerkuvw	Clayton Spiker	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/claytonspikerkuvw	So	P	4	0	1	0	1		15.0	11	6	3	4	15	9.00		1.80
2014	2	deltacollege	17	jaketarbellrlhg	Jake Tarbell	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jaketarbellrlhg	Fr	P	3	0	1	1	0	1	14.0	9	6	4	6	12	7.71		2.57
2014	2	deltacollege	37	hunterrubyz8b8	Hunter Ruby	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/hunterrubyz8b8	Fr	P	3	0	1	1	0		9.1	15	7	2	3	6	5.79		1.93
2014	2	deltacollege	12	seanreinigzcav	Sean Reinig	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/seanreinigzcav	So	P	2	0	2	0	0		9.0	2	5	1	6	8	8.00		1.00
2014	2	deltacollege	34	ajmcinnismzyt	AJ McInnis	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ajmcinnismzyt	So	P	2	0	1	1	0		8.1	10	8	4	5	8	8.64		4.32
2014	2	deltacollege	25	mikeberlinm2zn	Mike Berlin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mikeberlinm2zn	So	P	4	0	0	2	1		5.2	6	5	3	2	3	4.76		4.76
2014	2	deltacollege	19	drewking6gqf	Drew King	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/drewking6gqf	Fr	P	1	0	1	0	0		4.0	1	1	1	6	3	6.75		2.25
2014	2	deltacollege	13	aaronciupakb7vw	Aaron Ciupak	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/aaronciupakb7vw	So	P	2	0	0	0	0		3.1	3	1		1	1	2.70		0.00
2014	2	deltacollege	11	miguelchampagney6bh	Miguel Champagne	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/miguelchampagney6bh	So	P	1	0	0	0	0		3.0	2	2	1	1	2	6.00		3.00
2014	2	deltacollege	27	ryanmarshallo9w0	Ryan Marshall	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ryanmarshallo9w0	Fr	P	3	0	0	0	0		3.0	6	5	5	2	1	3.00		15.00
2014	2	deltacollege	23	britonottgxor	Briton Ott	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/britonottgxor	Fr	OF	1	0	0	0	1		2.0	2				3	13.50		0.00
2014	2	deltacollege	16	chrisbriggsx7o8	Chris Briggs	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chrisbriggsx7o8	Fr	P	2	0	0	0	0		1.2	1	1	1	2	2	10.80		5.40
2014	2	deltacollege	7	billybittnercnvi	Billy Bittner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/billybittnercnvi	So	P	3	0	0	0	0		1.0	3	14	13	11	1	9.00		117.00
2013	1	dodgecitycommunitycollege	29	russellmithlonsbc	Russell Mithlo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/russellmithlonsbc	Fr	RHP	8	8	5	2	0	1	44.0	51	29	27	9	30	6.14	3	5.52
2013	1	dodgecitycommunitycollege	26	andrewriddellr25m	Andrew Riddell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewriddellr25m	Fr	RHP	9	5	3	1	0	1	36.0	33	19	16	12	30	7.50	2	4.00
2013	1	dodgecitycommunitycollege	25	jaggerharjo5qr8	Jagger Harjo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaggerharjo5qr8	So	RHP	7	7	0	3	0		34.0	45	33	27	17	19	5.03	5	7.15
2013	1	dodgecitycommunitycollege	23	sambrunnerl4y3	Sam Brunner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sambrunnerl4y3	So	RHP	9	3	2	3	2		28.1	21	17	13	8	33	10.48	2	4.13
2013	1	dodgecitycommunitycollege	8	spencerbedwell4joq	Spencer Bedwell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/spencerbedwell4joq	So	RHP/INF	8	6	1	2	0		27.2	30	27	14	10	17	5.53	2	4.55
2013	1	dodgecitycommunitycollege	37	chasewilsonyjon	Chase Wilson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chasewilsonyjon	So	RHP	7	4	4	0	0	1	26.0	20	12	7	3	24	8.31	3	2.42
2013	1	dodgecitycommunitycollege	39	gilesfoxob3t	Giles Fox	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gilesfoxob3t	So	LHP	13	0	4	1	5		23.1	25	17	11	6	19	7.33		4.24
2013	1	dodgecitycommunitycollege	33	lukecrabbsm7j	Luke Crabb	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lukecrabbsm7j	Fr	RHP	10	2	4	0	0		21.0	25	16	12	10	18	7.71	2	5.14
2013	1	dodgecitycommunitycollege	5	anthonybowmakerztsr	Anthony Bowmaker	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/anthonybowmakerztsr	Fr	LHP	10	1	1	0	1		18.0	12	9	9	11	15	7.50	2	4.50
2013	1	dodgecitycommunitycollege	27	bryanmcelroy021h	Bryan McElroy	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bryanmcelroy021h	Fr	RHP	11	0	1	1	0		13.2	20	14	10	3	13	8.56	1	6.59
2013	1	dodgecitycommunitycollege	11	jerrykearneyu05g	Jerry Kearney	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jerrykearneyu05g	Fr	RHP	3	3	1	0	0		13.0	11	8	3	7	11	7.62		2.08
2013	1	dodgecitycommunitycollege	18	zacsealehpdu	Zac Seale	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zacsealehpdu	Fr	LHP	7	0	0	0	0		6.1	9	11	8	8	4	5.68		11.37
2014	3	onondagacommunitycollege	37	patmerryweatherymt0	Pat Merryweather	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/patmerryweatherymt0	Fr	P	5	4	3	0	0	2	24.1	20	10	4	4	22	8.14		1.48
2014	3	onondagacommunitycollege	51	reidvanwoert0816	Reid VanWoert	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/reidvanwoert0816	Fr	P	5	4	2	2	0	2	21.1	18	13	8	11	22	9.28		3.38
2014	3	onondagacommunitycollege	55	brandonnylins63x	Brandon Nylin	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonnylins63x	Fr	P	4	4	2	1	0	2	19.0	11	5	3	7	26	12.32		1.42
2014	3	onondagacommunitycollege	45	jacobshortslefgiim	Jacob Shortslef	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jacobshortslefgiim	Fr	P	3	2	3	0	0		13.1	5	2	1	5	20	13.50		0.67
2014	3	onondagacommunitycollege	47	ryanmatthewspehb	Ryan Matthews	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryanmatthewspehb	Fr	P	5	1	0	1	0		11.1	10	12	4	2	5	3.97		3.18
2014	3	onondagacommunitycollege	19	peytonboicexed8	Peyton Boice	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/peytonboicexed8	Fr	P	2	2	0	0	0		10.1	9	2	2	4	6	5.23		1.74
2014	3	onondagacommunitycollege	99	tannerwhiteman9iek	Tanner Whiteman	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tannerwhiteman9iek	So	P	7	0	2	0	0		8.0	2	2		3	3	3.38		0.00
2014	3	onondagacommunitycollege	14	ryanmartin4er7	Ryan Martin	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryanmartin4er7	Fr	P	1	1	0	0	0		4.1	6					.00		0.00
2014	3	onondagacommunitycollege	18	mikesgroidlg8	Mike Sgroi	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikesgroidlg8	So	P	3	0	0	0	1		2.2	6	4	4	1	3	10.12		13.50
2014	3	onondagacommunitycollege	20	lukedrancsakvd1y	Luke Drancsak	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/lukedrancsakvd1y	Fr	P	3	0	1	1	0		2.1	4	6	4	3	6	23.14	1	15.43
2014	3	onondagacommunitycollege	4	austinsmithtc2x	Austin Smith	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/austinsmithtc2x	Fr	P	2	0	0	0	0		1.0	1	2	1	2		.00	1	9.00
2014	3	onondagacommunitycollege	41	chadwarren9b8d	Chad Warren	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chadwarren9b8d	Fr	P	2	0	0	0	0		0.2	1			1		.00		0.00
2014	1	pimacommunitycollege	16	coleplouck4ozz	Cole Plouck	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coleplouck4ozz	So	LHP	14	10	3	3	1	3	64.2	37	19	11	38	60	8.35		1.53
2014	1	pimacommunitycollege	2	chriskuckovlb5	Chris Kucko	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chriskuckovlb5	Fr	RHP	13	10	2	7	3	1	59.0	60	32	25	19	57	8.69	1	3.81
2014	1	pimacommunitycollege	24	marcelrenteriaccdm	Marcel Renteria	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marcelrenteriaccdm	Fr	RHP	10	9	5	2	0		49.1	40	17	12	30	52	9.49		2.19
2014	1	pimacommunitycollege	4	ethanrosebeckxhst	Ethan Rosebeck	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ethanrosebeckxhst	So	RHP	15	4	5	1	2	2	45.1	37	10	9	8	44	8.74	1	1.79
2014	1	pimacommunitycollege	33	scottywatsony5oq	Scotty Watson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/scottywatsony5oq	So	RHP	8	8	2	1	0		41.1	34	21	14	17	32	6.97		3.05
2014	1	pimacommunitycollege	32	benskurog2qb	Ben Skuro	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/benskurog2qb	Fr	LHP	20	0	4	1	6		37.2	25	6	5	17	35	8.36		1.19
2014	1	pimacommunitycollege	36	kylepetty83zz	Kyle Petty	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylepetty83zz	Fr	RHP	6	2	4	0	0		20.1	26	15	13	4	11	4.87		5.75
2014	1	pimacommunitycollege	31	ryannorrixkfdc	Ryan Norrix	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryannorrixkfdc	Fr	LHP	7	2	1	2	0	1	17.1	17	12	9	8	9	4.67		4.67
2014	1	pimacommunitycollege	1	mikehastnxty	Mike Hast	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mikehastnxty	Fr	RHP	7	0	1	1	0		9.0	6	5	4	8	5	5.00		4.00
2014	1	pimacommunitycollege	14	sergiocanales7hj0	Sergio Canales	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sergiocanales7hj0	Fr	RHP	6	0	0	0	0		7.2	9	7	7	3	5	5.87		8.22
2014	1	pimacommunitycollege	11	alansandoval73uj	Alan Sandoval	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alansandoval73uj	So	RHP	2	0	0	0	0		2.1	6	4	2			.00		7.71
2014	1	pimacommunitycollege	38	wyattformozol9	Wyatt Formo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/wyattformozol9	Fr	RHP	2	0	0	0	0		2.0	2	3	1			.00		4.50
2014	2	raritanvalleycommunitycollege	24	brennanweinstein1maj	Brennan Weinstein	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brennanweinstein1maj	So	P	4	3	0	3	0		18.1	29	21	18	5	15	7.36		8.84
2014	2	raritanvalleycommunitycollege	5	stevenallemanlhcg	Steven Alleman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/stevenallemanlhcg	So	P	4	3	1	2	0		16.2	27	14	12	8	10	5.40		6.48
2014	2	raritanvalleycommunitycollege	42	eoinmccarthylcv3	Eoin McCarthy	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/eoinmccarthylcv3	Fr	P	4	3	1	2	0	1	15.1	25	27	17	13	12	7.04	2	9.98
2014	2	raritanvalleycommunitycollege	13	jonathanzimmermanso5d	Jonathan Zimmerman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jonathanzimmermanso5d	Fr	P	3	2	0	0	0		11.0	22	21	14	10	7	5.73		11.45
2014	2	raritanvalleycommunitycollege	7	johnmcternanmu1n	John McTernan	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/johnmcternanmu1n	Fr	IF	3	1	0	1	0		10.0	14	8	3	2	5	4.50		2.70
2014	2	raritanvalleycommunitycollege	4	fabiorodriguezdtau	Fabio Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/fabiorodriguezdtau	Fr	OF	3	0	0	1	0		6.0	9	13	10	8	2	3.00		15.00
2014	2	raritanvalleycommunitycollege	2	anthonyfranzosothma	Anthony Franzoso	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/anthonyfranzosothma	Fr	P	4	0	0	0	1		4.0	3	6	6	7	1	2.25	1	13.50
2014	2	raritanvalleycommunitycollege	22	sageturnerraom	Sage Turner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/sageturnerraom	So	2B	3	0	0	1	0		3.1	5	5	3	3	4	10.80		8.10
2014	2	raritanvalleycommunitycollege	25	liamconstantinced0by	Liam Constantince	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/liamconstantinced0by	So	P	1	1	0	1	0		3.0	7	11	10	9	3	9.00		30.00
2014	2	raritanvalleycommunitycollege	30	matthewprevostitux8	Matthew Prevosti	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/matthewprevostitux8	Fr	C	2	0	0	0	0		3.0	1	2	1	4	2	6.00		3.00
2014	2	raritanvalleycommunitycollege	32	charlesperrysmyo	Charles Perry	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/charlesperrysmyo	Fr	P	1	0	0	0	0		1.2	3	6	1	2	3	16.20	1	5.40
2013	2	saukvalleycommunitycollege	12	mariopacheco1gdc	Mario Pacheco	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mariopacheco1gdc	Fr	RHP	3	2	0	1	0	2	16.0	12	14	15	9	13	7.31	1	8.44
2013	2	saukvalleycommunitycollege	10	natesharpshairludj	Nate Sharpshair	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/natesharpshairludj	Fr	RHP/3rd	3	0	0	0	0		9.0	10	12	9	4	5	5.00	1	9.00
2013	2	saukvalleycommunitycollege	89	codydietz1kum	Cody Dietz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codydietz1kum	Fr	RHP	4	3	0	3	0		8.2	18	22	18	10	9	9.35		18.69
2013	2	saukvalleycommunitycollege	9	jaceandersonod27	Jace Anderson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jaceandersonod27	Fr	RHP	2	2	0	1	0	1	8.0	14	10	10	5	3	3.38		11.25
2013	2	saukvalleycommunitycollege	18	elviscastillolzba	Elvis Castillo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/elviscastillolzba	So	RHP	4	1	0	0	0		8.0	9	12	11	15	7	7.88		12.38
2013	2	saukvalleycommunitycollege	30	nickjehlepqs8	Nick Jehle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickjehlepqs8	Fr	C/RHP	3	0	0	0	0		7.0	11	11	8	7	11	14.14	2	10.29
2013	2	saukvalleycommunitycollege	21	drakemaltrydk8y	Drake Maltry	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/drakemaltrydk8y	Fr	LHP	2	1	0	1	0		6.2	15	13	10	5	4	5.40	1	13.50
2013	2	saukvalleycommunitycollege	28	eddienelsonifyg	Eddie Nelson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/eddienelsonifyg	Fr	LHP	2	2	0	0	0		5.0	6	7	7	5	2	3.60	1	12.60
2013	2	saukvalleycommunitycollege	16	juliosepuledadig2	Julio Sepuleda	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/juliosepuledadig2	Fr	RHP	2	1	0	1	0		5.0	8	7	6	3	4	7.20		10.80
2013	2	saukvalleycommunitycollege	25	brysongudas4dev	Bryson Gudas	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brysongudas4dev	Fr	RHP	2	0	0	1	0		3.1	2	2	2	4	3	8.10		5.40
2013	2	saukvalleycommunitycollege	59	brandonolenickil28	Brandon Olenick	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brandonolenickil28	Fr	LHP	2	0	0	0	0		3.0	6	5	4	2	1	3.00		12.00
2013	2	saukvalleycommunitycollege	11	alexstrumcvj8	Alex Strum	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexstrumcvj8	Fr	RHP	1	0	0	0	0		2.0				1		.00		0.00
2013	2	dakotacollegeatbottineau	2	gregthompsonfaz5	Greg Thompson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/gregthompsonfaz5	So	P, OF	2	0	0	2	0	1	11.0	17	17	17	4	13	10.64		13.91
2013	2	dakotacollegeatbottineau	19	bretthebelt07g	Brett Hebel	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bretthebelt07g	Fr	SS P	2	1	0	1	0	1	10.0	7	7	5	3	4	3.60		4.50
2013	2	dakotacollegeatbottineau	8	codybrooks2n47	Cody Brooks	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codybrooks2n47	So	INF P	2	1	0	1	0		5.0	5	28	22	1	5	9.00		39.60
2013	2	dakotacollegeatbottineau	17	codymilliken8evz	Cody Milliken	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codymilliken8evz	Fr	INF OF P	1	1	0	0	0		3.0	12	15	14	5	1	3.00		42.00
2013	2	dakotacollegeatbottineau	11	codynewberryhbh2	Cody Newberry	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codynewberryhbh2	Fr	2B P	1	0	0	1	0		3.0	7	12	11	6		.00		33.00
2013	2	dakotacollegeatbottineau	5	nickriglinnf5c	Nick Riglin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickriglinnf5c	Fr	2B P	1	0	0	0	0		1.0	1	2	2	3		.00		18.00
2013	1	newmexicojuniorcollege	2	tyleralmagerill6	Tyler Almager	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tyleralmagerill6	So	RHP	2	2	0	2	0		8.2	13	13	10	7	5	5.19		10.38
2013	1	newmexicojuniorcollege	55	jerrottgray9uki	Jerrott Gray	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jerrottgray9uki	Fr	LHP	1	1	0	0	0		6.0	4	2		1	5	7.50		0.00
2013	1	newmexicojuniorcollege	16	marksimon3fxo	Mark Simon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marksimon3fxo	Fr	RHP	1	1	1	0	0		5.1	5	1	1	1	7	11.81		1.69
2013	1	newmexicojuniorcollege	4	lancecullumqmcv	Lance Cullum	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lancecullumqmcv	So	RHP/INF	1	0	0	0	0		3.2	5	3	3	2	5	12.27		7.36
2013	1	newmexicojuniorcollege	15	grantphifer5hdq	Grant Phifer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/grantphifer5hdq	Fr	RHP	1	0	0	0	0		3.0	5	4	1	1	1	3.00		3.00
2013	1	newmexicojuniorcollege	34	adalbertosotovilla3fsq	Adalberto Soto Villa	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adalbertosotovilla3fsq	So	RHP	1	0	0	0	0		1.2	2			1		.00		0.00
2013	1	newmexicojuniorcollege	26	lukepapnicoulauzyrw	Luke Papnicoulau	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lukepapnicoulauzyrw	So	RHP	1	0	0	0	0		1.0	6	6	6	2		.00		54.00
