year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	ab	r	h	b2b	b3b	hr	rbi	bb	k	sb	cs	avg	obp	slg
2013	3	gloucestercountycollege	5	tomhildebrandz406	Tom Hildebrand	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tomhildebrandz406	Fr	Inf	12	32	5	13	2			5	2	5	3		.406	.444	.469
2013	3	gloucestercountycollege	33	mikemelendez8utz	Mike Melendez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikemelendez8utz	Fr	INF	9	16	7	6				2	7	2			.375	.583	.375
2013	3	gloucestercountycollege	14	jakereginae5eu	Jake Regina	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jakereginae5eu	Fr	3b/P	7	15	4	4				2	1	3		1	.267	.353	.267
2013	3	gloucestercountycollege	8	shanebrown0xv3	Shane Brown	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/shanebrown0xv3		OF	10	14	4	5				2	1	2			.357	.438	.357
2013	3	gloucestercountycollege	3	sethdoretykall	Seth Dorety	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/sethdoretykall	So	INF	6	8	0	0				0		3			.000	.000	.000
2013	3	gloucestercountycollege	36	billyriches5qds	Billy Riches	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/billyriches5qds	Fr	C	3	8	2	2				1	1		1		.250	.400	.250
2013	3	gloucestercountycollege	16	bryanmelendezsvmg	Bryan Melendez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/bryanmelendezsvmg	So	OF	9	7	0	2				3	2	2			.286	.400	.286
2013	3	gloucestercountycollege	6	shanewilliamszhiu	Shane Williams	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/shanewilliamszhiu	Fr	1B	3	5	1	0				0	3	1			.000	.375	.000
2013	3	gloucestercountycollege	9	emilzorrilla9vlm	Emil Zorrilla	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/emilzorrilla9vlm	Fr	C	3	4	0	1				1		1			.250	.250	.250
2013	3	gloucestercountycollege	41	mikesullivanpbfx	Mike Sullivan	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikesullivanpbfx	So	P	4	0	0	0				0			1				
2014	3	harpercollege	31	kurtbeckertdml	Kurt Becker	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kurtbeckertdml	So	3B	15	49	20	26	5	1	1	11	3	4	6		.531	.561	.735
2014	3	harpercollege	11	theoyfantisihgj	Theo Yfantis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/theoyfantisihgj	So	SS	15	47	10	10	4			5	5	6	1	2	.213	.321	.298
2014	3	harpercollege	7	chriselliottpbh4	Chris Elliott	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chriselliottpbh4	So	OF	13	46	11	13		1	1	5	4	12	5		.283	.353	.391
2014	3	harpercollege	26	zachjonesflfk	Zach Jones	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zachjonesflfk	Fr	C	13	36	10	11	2			5	8	7	2		.306	.417	.361
2014	3	harpercollege	32	kevinconradeim2	Kevin Conrad	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kevinconradeim2	Fr	1B	12	34	3	7	1			2	5	15	3		.206	.325	.235
2014	3	harpercollege	41	tylercrussenyct4	Tyler Crussen	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylercrussenyct4	Fr	2B/OF	13	31	5	5				1	2	4	3	1	.161	.235	.161
2014	3	harpercollege	17	jamesioriatti7jl7	James Ioriatti	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jamesioriatti7jl7	So	P/2B/3B	13	31	6	11	3			11	10	6	1		.355	.512	.452
2014	3	harpercollege	36	angelocurtis3wk3	Angelo Curtis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/angelocurtis3wk3	Fr	OF	10	30	7	8	3	1		6	5	9	1		.267	.371	.433
2014	3	harpercollege	35	nealori8uoa	Neal Ori	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nealori8uoa	Fr	IF	14	29	7	5	1			5	7	4	3	1	.172	.385	.207
2014	3	harpercollege	6	chuckterronp7mf	Chuck Terron	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chuckterronp7mf	Fr	OF	10	23	4	3	1			3	2	10	2		.130	.231	.174
2014	3	harpercollege	33	austineliadesb77h	Austin Eliades	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/austineliadesb77h	Fr	OF	7	15	1	4				5	3	2	1	1	.267	.389	.267
2014	3	harpercollege	16	andrewhaneyn9yi	Andrew Haney	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/andrewhaneyn9yi	Fr	C	3	8	1	1				0	2	2			.125	.364	.125
2014	3	harpercollege	18	jeremymerinoa53g	Jeremy Merino	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jeremymerinoa53g	Fr	RHP/1B	7	8	6	4	1			4	4	1			.500	.667	.625
2014	3	harpercollege	2	anthonybealea35r	Anthony Beale	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/anthonybealea35r	Fr	2B	5	7	1	1				1		3	1		.143	.143	.143
2014	3	harpercollege	24	mickeywazorickndev	Mickey Wazorick	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mickeywazorickndev	Fr	RHP/IF	4	1	0	0				0	1				.000	.500	.000
2014	3	harpercollege	9	joshhillmannq3bk	Josh Hillmann	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joshhillmannq3bk	Fr	OF	1	0	1	0				0						1.000	
2014	3	harpercollege	15	brentkieseln2q6	Brent Kiesel	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brentkieseln2q6	So	2B/P	4	0	0	0				0	1					1.000	
2013	1	whartoncountyjuniorcollege	5	loganhowardo453	Logan Howard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/loganhowardo453	So	Inf	39	134	24	31	5		1	11	15	23	5	2	.231	.322	.291
2013	1	whartoncountyjuniorcollege	24	jdarrowoodhxy2	J.D. Arrowood	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jdarrowoodhxy2	So	Inf	39	133	15	46	8	1	2	28	10	20	5	1	.346	.405	.466
2013	1	whartoncountyjuniorcollege	12	robertheep14vu	Robert Heep	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robertheep14vu	So	OF	36	116	19	29	5			4	13	17	3	1	.250	.326	.293
2013	1	whartoncountyjuniorcollege	1	jakemarlerkzo1	Jake Marler	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakemarlerkzo1	So	OF	35	106	18	33				13	10	5	5	2	.311	.413	.311
2013	1	whartoncountyjuniorcollege	29	efrengarciagien	Efren Garcia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/efrengarciagien	Fr	Inf	34	95	8	18	2			9	8	21	2		.189	.287	.211
2013	1	whartoncountyjuniorcollege	10	nathandominguezbaez7a21	Nathan Dominguez-Baez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nathandominguezbaez7a21	So	Inf	32	84	8	11	2			5	6	23	2	2	.131	.223	.155
2013	1	whartoncountyjuniorcollege	27	anthonyreedxkra	Anthony Reed	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/anthonyreedxkra	Fr	OF	30	73	13	18	1			9	9	18	4	6	.247	.333	.260
2013	1	whartoncountyjuniorcollege	7	cullengroovernd4v	Cullen Groover	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cullengroovernd4v	Fr	C	30	67	2	13				8	9	16	1		.194	.308	.194
2013	1	whartoncountyjuniorcollege	22	lukemezauucp	Luke Meza	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lukemezauucp	Fr	C	24	59	4	14	2			4	4	10	1	2	.237	.328	.271
2013	1	whartoncountyjuniorcollege	34	sokeagbulokwu2srw	Soke Agbulokwu	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sokeagbulokwu2srw	Fr	OF	18	47	3	12	1			5	5	10			.255	.340	.277
2013	1	whartoncountyjuniorcollege	14	andrewcruzry3a	Andrew Cruz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewcruzry3a	So	Inf	26	45	8	11				2	3	10	5	4	.244	.320	.244
2013	1	whartoncountyjuniorcollege	13	jordanluckskupp	Jordan Lucks	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanluckskupp	Fr	OF	22	45	7	6	1			4	2	7	1		.133	.188	.156
2013	1	whartoncountyjuniorcollege	20	jesusrendonysnx	Jesus Rendon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jesusrendonysnx	So	C	13	38	4	12	2			3	4	5			.316	.395	.368
2013	1	whartoncountyjuniorcollege	31	clintjohnson6uoo	Clint Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/clintjohnson6uoo	Fr	C	17	37	5	8				2	4	6	3	1	.216	.341	.216
2013	1	whartoncountyjuniorcollege	18	travisdominguezbeab	Travis Dominguez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/travisdominguezbeab	So	RHP/C	15	28	2	3	1			0	3	4	2	1	.107	.194	.143
2013	1	whartoncountyjuniorcollege	42	connerparkeru1pl	Conner Parker	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/connerparkeru1pl	Fr	OF	17	26	3	2				1	7	6	7		.077	.273	.077
2013	1	whartoncountyjuniorcollege	2	dariuspattont5eb	Darius Patton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dariuspattont5eb	Fr	OF	14	24	6	6	2			3	4	7	2	2	.250	.379	.333
2013	1	whartoncountyjuniorcollege	39	colehickspgnf	Cole Hicks	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colehickspgnf	Fr	Inf	7	10	0	2				1	1	3			.200	.250	.200
2013	1	whartoncountyjuniorcollege	15	austinzillwegerfehv	Austin Zillweger	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinzillwegerfehv	So	Inf	5	10	3	2				1	3	6		1	.200	.429	.200
2013	1	whartoncountyjuniorcollege	36	johnathansilva6gux	Johnathan Silva	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnathansilva6gux	Fr	Inf	3	3	0	0				0		3			.000	.000	.000
2014	1	chipolacollege	11	kevinsantaqkr5	Kevin Santa	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevinsantaqkr5	Fr	MIF	37	140	38	46	7	3	3	27	12	13	3	1	.329	.378	.486
2014	1	chipolacollege	6	codylanfordn0op	Cody Lanford	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codylanfordn0op	So	MIF/OF	35	127	33	40	3	2	2	18	18	21	7	5	.315	.422	.417
2014	1	chipolacollege	7	dannymarsgpt4	Danny Mars	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dannymarsgpt4	So	OF	37	125	44	50	3	6	4	27	22	15	18	8	.400	.474	.616
2014	1	chipolacollege	20	joshmerriganizys	Josh Merrigan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joshmerriganizys	So	OF	35	123	25	41	7	1	1	40	13	23	7	1	.333	.396	.431
2014	1	chipolacollege	5	bertgivensvun0	Bert Givens	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bertgivensvun0	So	INF	36	118	24	36	9		7	32	12	32	3	3	.305	.411	.559
2014	1	chipolacollege	14	ianricebffr	Ian Rice	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ianricebffr	So	C	36	104	30	36	6	3	6	34	36	19	4	1	.346	.530	.635
2014	1	chipolacollege	22	chasescottwbig	Chase Scott	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chasescottwbig	So	INF	30	83	15	23	9	2	3	13	7	15	5	1	.277	.379	.542
2014	1	chipolacollege	4	jackymilesjrd4td	Jacky Miles, Jr.	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jackymilesjrd4td	Fr	C	27	68	20	22	2	1	3	18	9	11	3	1	.324	.427	.515
2014	1	chipolacollege	24	jasonsierrafk2x	Jason Sierra	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jasonsierrafk2x	Fr	1B	23	66	17	19	2		2	8	14	17			.288	.435	.409
2014	1	chipolacollege	10	kylemooreraxw	Kyle Moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylemooreraxw	So	OF	21	51	11	12	4		1	9	2	17	3		.235	.322	.373
2014	1	chipolacollege	17	taylormauck9mua	Taylor Mauck	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylormauck9mua	Fr	UTIL	23	45	12	11	1		1	6	2	8	2	2	.244	.314	.333
2014	1	chipolacollege	25	josebritopmdg	Jose Brito	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/josebritopmdg	Fr	C	13	22	2	1				3	5	4	1		.045	.250	.045
2014	1	chipolacollege	23	blakevasquezd3bj	Blake Vasquez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/blakevasquezd3bj	Fr	OF	14	19	7	3			1	7	5	3		2	.158	.357	.316
2014	1	chipolacollege	2	jessestricklandmf9u	Jesse Strickland	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jessestricklandmf9u	Fr	IN	6	15	2	4	1			0	1	4	1		.267	.312	.333
2014	1	chipolacollege	26	franklinvangurp132n	Franklin Van Gurp	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/franklinvangurp132n	Fr	C	9	7	2	2	1			3	2	2			.286	.400	.429
2014	1	chipolacollege	29	davidblackqthv	David Black	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidblackqthv	Fr	RHP	2	1	0	0				0		1			.000	.000	.000
2014	1	monroecollege	34	hectormarmol8wto	Hector Marmol	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hectormarmol8wto	Fr	INF	21	68	12	27	5	1		15	7	8	1		.397	.455	.500
2014	1	monroecollege	4	davidglaudet3c1	David Glaude	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidglaudet3c1	Fr	INF	19	52	10	13	4		2	10	7	5	1	1	.250	.333	.442
2014	1	monroecollege	13	justinmoralesqgdu	Justin Morales	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinmoralesqgdu	Fr	OF	18	52	20	19	3			1	7	10	1	1	.365	.450	.423
2014	1	monroecollege	30	nilsoniberta3w8	Nilson Ibert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nilsoniberta3w8	So	INF	17	47	4	10	3			9	3	10			.213	.269	.277
2014	1	monroecollege	7	edwinrodriguezp2l5	Edwin Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/edwinrodriguezp2l5	So	OF	17	45	8	15	3	1		11	8	6	6	1	.333	.418	.444
2014	1	monroecollege	2	emilioabreuz27m	Emilio Abreu	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/emilioabreuz27m	Fr	INF	18	38	3	8		1		3	3	6	1	1	.211	.295	.263
2014	1	monroecollege	23	rafaelbaladowqb8	Rafael Balado	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rafaelbaladowqb8	So	OF	15	38	8	13				2	4	11	4	1	.342	.395	.342
2014	1	monroecollege	11	johanmojica2lg3	Johan Mojica	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johanmojica2lg3	Fr	C	12	31	2	3	1			2	5	7			.097	.222	.129
2014	1	monroecollege	28	josirycirinoldux	Josiry Cirino	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/josirycirinoldux	Fr	INF	12	30	3	14	2			8	6	8		1	.467	.564	.533
2014	1	monroecollege	21	jeremyrodriguezfhzt	Jeremy Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremyrodriguezfhzt	So	OF	14	25	6	4				4	12	7	1		.160	.450	.160
2014	1	monroecollege	31	reynaldoecheniquezn0q	Reynaldo Echenique	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reynaldoecheniquezn0q	So	C	11	22	3	4	1			5	6	7	1		.182	.394	.227
2014	1	monroecollege	9	stephendinicolaxg8l	Stephen DiNicola	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/stephendinicolaxg8l	Fr	INF	9	21	8	5	1			5	6	3	3		.238	.407	.286
2014	1	monroecollege	8	felipelopezax57	Felipe Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/felipelopezax57	Fr	OF	10	21	3	4				2	3	3	2	2	.190	.280	.190
2014	1	monroecollege	1	kindannycumbaj0jv	Kindanny Cumba	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kindannycumbaj0jv	Fr	INF	14	17	6	4	1			1	9		2		.235	.500	.294
2014	1	monroecollege	6	nicholaslugo3qb7	Nicholas Lugo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicholaslugo3qb7	Fr	INF	8	14	5	4	1			4	4		5		.286	.524	.357
2014	1	monroecollege	25	leudybetancourt97hi	Leudy Betancourt	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/leudybetancourt97hi	So	INF	7	11	5	2				2		3			.182	.308	.182
2014	1	monroecollege	20	franchescoterrero601j	Franchesco Terrero	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/franchescoterrero601j	Fr	OF	5	11	1	4		1		4	2	4			.364	.533	.545
2014	1	monroecollege	24	johnserranoy888	John Serrano	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnserranoy888	So	OF	5	8	2	0				1	3	2			.000	.333	.000
2014	1	monroecollege	5	yeraminsantana0us1	Yeramin Santana	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/yeraminsantana0us1	So	INF	5	6	1	0				0		6			.000	.143	.000
2014	1	monroecollege	33	alexclavettkf9	Alex Clavet	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexclavettkf9	Fr	P	7	2	0	0				0		1			.000	.000	.000
2014	1	monroecollege	42	alexvargasfx9z	Alex Vargas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexvargasfx9z	Fr	P	5	2	0	0				0		1			.000	.000	.000
2014	3	herkimercountycommunitycollege	11	tylerphillipsi8qe	Tyler Phillips	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerphillipsi8qe	Fr	Infield	11	41	9	14	4			2	2	9	4	1	.341	.386	.439
2014	3	herkimercountycommunitycollege	1	ajfabriziogjhz	A.J. Fabrizio	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ajfabriziogjhz	So	Outfield	12	39	12	14	3		1	4	1	1	2	3	.359	.444	.513
2014	3	herkimercountycommunitycollege	12	brandonmartinezvwjv	Brandon Martinez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonmartinezvwjv	Fr	Outfield	12	38	8	7	2		1	7	6	9	4		.184	.295	.316
2014	3	herkimercountycommunitycollege	10	christopherburnsiii8jh5	Christopher Burns III	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/christopherburnsiii8jh5	So	Infield/Outfield	11	34	8	10		1		6	5	7	1		.294	.415	.353
2014	3	herkimercountycommunitycollege	6	shinnosuketakahashaimmo6	Shinnosuke Takahashai	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/shinnosuketakahashaimmo6	Fr	Infield/Pitcher	12	33	9	12	1	1		6	7	5			.364	.476	.455
2014	3	herkimercountycommunitycollege	7	carlosalmonte35bk	Carlos Almonte	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/carlosalmonte35bk	So	Infield	8	21	3	7	1			2	4	7	1		.333	.440	.381
2014	3	herkimercountycommunitycollege	21	johnboland1ks8	John Boland	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/johnboland1ks8	Fr	Catcher	8	20	2	4	1			5	4	4			.200	.333	.250
2014	3	herkimercountycommunitycollege	27	francisprettitoreae69	Francis Prettitore	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/francisprettitoreae69	Fr	Catcher	7	19	0	3	2			6		5			.158	.158	.263
2014	3	herkimercountycommunitycollege	2	lonniecohenv8u1	Lonnie Cohen	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/lonniecohenv8u1	So	Outfield	8	18	1	5	1			1	3	3			.278	.381	.333
2014	3	herkimercountycommunitycollege	15	matthewlichtmanyooh	Matthew Lichtman	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/matthewlichtmanyooh	Fr	Infield	8	16	2	5	1			0	3	2	1		.312	.450	.375
2014	3	herkimercountycommunitycollege	23	michaelharringtonapcj	Michael Harrington	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/michaelharringtonapcj	Fr	Infield/Pitcher	7	13	0	2				2	2	4			.154	.267	.154
2014	3	herkimercountycommunitycollege	13	thomascarriganfpp1	Thomas Carrigan	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/thomascarriganfpp1	Fr	Infield/Outfield	6	11	0	3				1		4	2		.273	.273	.273
2014	3	herkimercountycommunitycollege	32	taishiterashimaux9z	Taishi Terashima	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/taishiterashimaux9z	Fr	Outfield	5	9	1	1				3	3	2	1		.111	.333	.111
2014	3	herkimercountycommunitycollege	3	andrewcooperkpbu	Andrew Cooper	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/andrewcooperkpbu	Fr	Designated Hitter	4	8	0	2				2	1	3			.250	.333	.250
2014	3	herkimercountycommunitycollege	4	michaelfancherk93k	Michael Fancher	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/michaelfancherk93k	Fr	Outfield	3	6	1	1				0	1	3			.167	.286	.167
2014	3	herkimercountycommunitycollege	16	ericdowneyd21y	Eric Downey	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ericdowneyd21y	Fr	Outfield	3	3	1	1				2	1		2		.333	.667	.333
2013	1	chattahoocheevalleycommunitycollege	13	johnhollandbmqv	John Holland	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnhollandbmqv	So	SS	36	125	42	54	8	6	4	30	25	19	16	2	.432	.529	.688
2013	1	chattahoocheevalleycommunitycollege	25	trevorkieboomm863	Trevor Kieboom	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trevorkieboomm863	Fr	3B	35	116	28	34	6		1	26	18	21	8	1	.293	.397	.371
2013	1	chattahoocheevalleycommunitycollege	27	jaredmartin4xqw	Jared Martin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaredmartin4xqw	So	C	35	116	27	40	9		2	26	14	10	1	1	.345	.444	.474
2013	1	chattahoocheevalleycommunitycollege	8	jeffronpirinjuor	Jeff Ronpirin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeffronpirinjuor	So	UTY	28	103	32	35	5	1		22	6	8	11		.340	.395	.408
2013	1	chattahoocheevalleycommunitycollege	30	camsperry8x5d	Cam Sperry	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/camsperry8x5d	So	OF	30	102	22	38	7	1	3	29	9	8	6	2	.373	.423	.549
2013	1	chattahoocheevalleycommunitycollege	21	tylerlynnto1m	Tyler Lynn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerlynnto1m	Fr	OF	32	86	25	32	9			18	11	7	22	3	.372	.451	.477
2013	1	chattahoocheevalleycommunitycollege	6	kendallforduvaz	Kendall Ford	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kendallforduvaz	Fr	SS	34	79	17	24	3			6	7	8	10	2	.304	.378	.342
2013	1	chattahoocheevalleycommunitycollege	10	graysoniveym8se	Grayson Ivey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/graysoniveym8se	Fr	3B	24	71	17	26	6		1	15	6	8	6		.366	.430	.493
2013	1	chattahoocheevalleycommunitycollege	14	samknight5pep	Sam Knight	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/samknight5pep	So	OF	26	70	11	25	1	1		9	2	10	3	1	.357	.365	.400
2013	1	chattahoocheevalleycommunitycollege	22	jakemaziarcd77	Jake Maziar	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakemaziarcd77	Fr	1B/C	22	63	11	17	4		1	16	16	10			.270	.427	.381
2013	1	chattahoocheevalleycommunitycollege	2	jdperryt934	JD Perry	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jdperryt934	So	OF	27	48	12	18	1	1	2	12	7	8	10		.375	.464	.562
2013	1	chattahoocheevalleycommunitycollege	3	jamescunninghamixw7	James Cunningham	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jamescunninghamixw7	So	OF	28	46	13	13	1		1	12	12	7	5		.283	.433	.370
2013	1	chattahoocheevalleycommunitycollege	23	drewlingoas1f	Drew Lingo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/drewlingoas1f	Fr	UTY	23	46	13	18	4	1		11	6	9	5		.391	.525	.522
2013	1	chattahoocheevalleycommunitycollege	1	drewdunaganjs7q	Drew Dunagan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/drewdunaganjs7q	Fr	UTY	31	31	5	6				5	4	9	5	1	.194	.286	.194
2013	1	chattahoocheevalleycommunitycollege	35	reidmichalekhr2w	Reid Michalek	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reidmichalekhr2w	Fr	C	14	23	4	8	2			7	4	6			.348	.484	.435
2013	1	chattahoocheevalleycommunitycollege	11	mattevensonguho	Matt Evenson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattevensonguho	So	RHP	10	1	0	0				0					.000	.000	.000
2013	1	chattahoocheevalleycommunitycollege	16	paynekosobuckiyfwq	Payne Kosobucki	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/paynekosobuckiyfwq	So	RHP	7	1	0	0				0					.000	.000	.000
2013	1	chattahoocheevalleycommunitycollege	34	danlynnknzk	Dan Lynn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danlynnknzk	So	RHP	5	1	0	0				0					.000	.000	.000
2013	1	chattahoocheevalleycommunitycollege	33	mitchshelby6ae9	Mitch Shelby	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mitchshelby6ae9	So	RHP	6	1	0	0				0					.000	.000	.000
2013	3	harpercollege	31	kurtbeckertdml	Kurt Becker	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kurtbeckertdml	So	3B	15	49	20	26	5	1	1	11	3	4	6		.531	.561	.735
2013	3	harpercollege	11	theoyfantisihgj	Theo Yfantis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/theoyfantisihgj	So	SS	15	47	10	10	4			5	5	6	1	2	.213	.321	.298
2013	3	harpercollege	7	chriselliottpbh4	Chris Elliott	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chriselliottpbh4	So	OF	13	46	11	13		1	1	5	4	12	5		.283	.353	.391
