year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	hbp	sf	sh	tb	xbh	hdp	go	fo	go_fo	pa
2013	2	kelloggcommunitycollege	9	alexgoodwin6g9x	Alex Goodwin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexgoodwin6g9x	Fr	C/OF	12	1			13	3					39
2013	2	kelloggcommunitycollege	11	daynesanmiguelt1cr	Dayne San Miguel	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/daynesanmiguelt1cr	So	INF	12	1	1		6	1					33
2013	2	kelloggcommunitycollege	5	connorowenbu93	Connor Owen	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/connorowenbu93	Fr	OF	11	2			6	1					31
2013	2	kelloggcommunitycollege	12	garretsouleaz90	Garret Soule	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/garretsouleaz90	Fr	INF/OF	10			1	11	2					31
2013	2	kelloggcommunitycollege	17	cadischasec1z2	Cadis Chase	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/cadischasec1z2	Fr	INF/OF	10				6	1					29
2013	2	kelloggcommunitycollege	4	maxdrenthwsyn	Max Drenth	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/maxdrenthwsyn	So	C	8			2	2	0					24
2013	2	kelloggcommunitycollege	1	camhansen1xej	Cam Hansen	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/camhansen1xej	Fr	C	9				9	2					24
2013	2	kelloggcommunitycollege	28	joelledfordku2u	Joel Ledford	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joelledfordku2u	Fr	OF	8	1			6	0					22
2013	2	kelloggcommunitycollege	20	keithphillipsu9gu	Keith Phillips	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/keithphillipsu9gu	So	LHP/UTL	6				1	0					5
2013	2	kelloggcommunitycollege	29	loganholwerda2vho	Logan Holwerda	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/loganholwerda2vho	Fr	INF/C	5				0	0					2
2013	2	kelloggcommunitycollege	23	mattbloomberg9hsw	Matt Bloomberg	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattbloomberg9hsw	Fr	LHP	3				0	0					1
2013	1	kishwaukeecollege	9	trentonsopkowacf	Trenton Sopko	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trentonsopkowacf	So	C	23	7	1	2	16	1		4	1	4.00	85
2013	1	kishwaukeecollege	3	jermarwaltonq0j1	Jermar Walton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jermarwaltonq0j1	Fr	OF	22				27	4		3	1	3.00	83
2013	1	kishwaukeecollege	34	jeremymccartynah9	Jeremy McCarty	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremymccartynah9	Fr	OF	23	5	2	2	23	3		1			79
2013	1	kishwaukeecollege	4	kylemassien9dc	Kyle Massie	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylemassien9dc	So	2B	23		1	3	21	2		3	1	3.00	78
2013	1	kishwaukeecollege	26	jonmichaelweaver5jss	JonMichael Weaver	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jonmichaelweaver5jss	So	1B	23	5	1		26	4			3		78
2013	1	kishwaukeecollege	6	nickbrandt5mfl	Nick Brandt	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickbrandt5mfl	So	OF	22	3		1	11	0		2			68
2013	1	kishwaukeecollege	16	bradspeekb22h	Brad Speek	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bradspeekb22h	So	SS	19	2	1	2	21	4		1	1	1.00	66
2013	1	kishwaukeecollege	2	joedragesk3l	Joe Drage	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joedragesk3l	So	OF	18	1		2	9	1					55
2013	1	kishwaukeecollege	29	miketrefilg2u9	Mike Trefil	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/miketrefilg2u9	So	OF	15	1	1		20	3		3	2	1.50	50
2013	1	kishwaukeecollege	32	elonchaimberlainhv6e	Elon Chaimberlain	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/elonchaimberlainhv6e	So	1B	16				12	3					47
2013	1	kishwaukeecollege	11	kevintiradod6jg	Kevin Tirado	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevintiradod6jg	Fr	3B	7	1			0	0		1			14
2013	1	kishwaukeecollege	28	jakechavezu475	Jake Chavez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakechavezu475	Fr	1B	5				1	0		1			9
2013	1	kishwaukeecollege	21	heathdavidsonkoib	Heath Davidson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/heathdavidsonkoib	So	C	4			1	0	0			1		5
2013	1	kishwaukeecollege	1	kevinlopez28uy	Kevin Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevinlopez28uy	Fr	2B	6				1	0					3
2013	1	kishwaukeecollege	36	coreynelsonwxfw	Corey Nelson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coreynelsonwxfw	Fr	P	8				0	0					1
2014	1	alvincommunitycollege	1	ricknomuran5ho	rick nomura	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ricknomuran5ho	So	3b	40	1	2	2	89	23	2	5	2	2.50	161
2014	1	alvincommunitycollege	35	jackkaisercq0j	jack kaiser	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jackkaisercq0j	So	1b	37	4	2	2	60	10	1	2	2	1.00	145
2014	1	alvincommunitycollege	24	romeocortinawd3z	romeo cortina	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/romeocortinawd3z	So	of	35	4		3	45	11		4	2	2.00	138
2014	1	alvincommunitycollege	19	lewisguilbeauo59n	lewis guilbeau	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lewisguilbeauo59n	So	of	35	4			70	15		3	7	0.43	138
2014	1	alvincommunitycollege	2	austinfinniganf2hz	austin finnigan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinfinniganf2hz	Fr	2b	32	4	1	1	32	0		4	2	2.00	135
2014	1	alvincommunitycollege	8	michaelpageazrf	michael page	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelpageazrf	Fr	ss	39	1	2	6	39	5	1	5	2	2.50	133
2014	1	alvincommunitycollege	18	cameroncoopermrez	cameron cooper	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cameroncoopermrez	Fr	of	30	1	2		47	8			2		121
2014	1	alvincommunitycollege	4	rickyramirezyfct	ricky ramirez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rickyramirezyfct	So	of/lhp	29			1	37	4		3	5	0.60	105
2014	1	alvincommunitycollege	17	brianvalencia1bmj	brian valencia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brianvalencia1bmj	So	c	22	1			24	2		2	1	2.00	78
2014	1	alvincommunitycollege	3	andrewphusnk6	andrew phu	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewphusnk6	So	of/3b	24	2	1		17	3		1			69
2014	1	alvincommunitycollege	10	fordmoore5yyo	ford moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/fordmoore5yyo	So	of/p	18	5		1	13	0		1	2	0.50	60
2014	1	alvincommunitycollege	13	chadvanamanql8s	chad vanaman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chadvanamanql8s	So	c	18	5			21	6			3		60
2014	1	alvincommunitycollege	11	daltonlemoinejzee	dalton lemoine	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltonlemoinejzee	So	ss/p	14	1			21	5		2			54
2014	1	alvincommunitycollege	22	dylanwadykoi0s9	dylan wadyko	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanwadykoi0s9	So	c	10	1	1		6	1					29
2014	1	alvincommunitycollege	14	bryanbelotexooa	bryan belote	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bryanbelotexooa	So	p	5				0	0					1
2014	1	volunteerstatecommunitycollege	15	charliepal1yja	Charlie Pal	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/charliepal1yja	So	1B	29	4	1	2	59	17	2	25	18	1.39	110
2014	1	volunteerstatecommunitycollege	34	daltondavisc82l	Dalton Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltondavisc82l	Fr	OF	29				42	7	1	24	24	1.00	109
2014	1	volunteerstatecommunitycollege	18	chevishooverpar6	Chevis Hoover	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chevishooverpar6	So	3B/RHP	29	3	1		40	8	4	16	21	0.76	109
2014	1	volunteerstatecommunitycollege	4	rileymccown47ro	Riley McCown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rileymccown47ro	Fr	OF	27	5	1	1	36	7		28	19	1.47	105
2014	1	volunteerstatecommunitycollege	32	nickholta1et	Nick Holt	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickholta1et	So	OF	28	1		1	39	7	1	17	27	0.63	98
2014	1	volunteerstatecommunitycollege	10	huntergilbert2f4e	Hunter Gilbert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/huntergilbert2f4e	Fr	INF	26	2		1	35	5	2	29	14	2.07	90
2014	1	volunteerstatecommunitycollege	6	adambrownjjqn	Adam Brown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adambrownjjqn	Fr	2B	26	3		2	13	2	5	26	20	1.30	83
2014	1	volunteerstatecommunitycollege	3	dontealbert6pk4	Donte Albert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dontealbert6pk4	Fr	SS	22	7		2	26	4	2	21	14	1.50	82
2014	1	volunteerstatecommunitycollege	28	austinmatthews2z9r	Austin Matthews	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinmatthews2z9r	So	C	21	1			11	0	2	14	16	0.88	52
2014	1	volunteerstatecommunitycollege	17	chrisoguin0j5g	Chris O'Guin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisoguin0j5g	Fr	1B	13				15	3	1	11	10	1.10	40
2014	1	volunteerstatecommunitycollege	16	benhachtenm26s	Ben Hachten	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/benhachtenm26s	Fr	C	11	3			5	0	1	5	6	0.83	28
2014	1	volunteerstatecommunitycollege	14	gunnerosbornecymc	Gunner Osborne	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gunnerosbornecymc	Fr	C	8		1		4	1		4	7	0.57	19
2014	1	volunteerstatecommunitycollege	24	moisesaloujrfv3l	Moises Alou,Jr.	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/moisesaloujrfv3l	So	OF	8				5	0		2	2	1.00	12
2014	1	volunteerstatecommunitycollege	2	tannersandelnw3k	Tanner Sandel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannersandelnw3k	So	OF	6		1		0	0		2	6	0.33	10
2014	1	volunteerstatecommunitycollege	11	davidlanksterowqf	David Lankster	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidlanksterowqf	Fr	3B	5				0	0		1	2	0.50	9
2014	1	volunteerstatecommunitycollege	12	hunterherdasx1	Hunter Herd	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterherdasx1	Fr	SS	9				3	1		1	2	0.50	6
2014	1	volunteerstatecommunitycollege	26	tadstewartkenk	Tad Stewart	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tadstewartkenk	Fr	INF	6				1	0		2	1	2.00	6
2014	1	volunteerstatecommunitycollege	9	dylanjohnson9ec1	Dylan Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanjohnson9ec1	Fr	INF	3	1			0	0	1	1			4
2014	1	volunteerstatecommunitycollege	29	kidadelacruzbu5j	Kida De La Cruz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kidadelacruzbu5j	So	RHP	11				0	0			1		3
2014	1	lakesumterstatecollege	3	dakotahigdonrcb1	Dakota Higdon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dakotahigdonrcb1	So	OF	33	1	2	0	59	10	0	9	9	1.00	142
2014	1	lakesumterstatecollege	9	tannerbarnhard3y0e	Tanner Barnhard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerbarnhard3y0e	Fr	C/1B	31	3	0	0	45	10	3	10	8	1.25	133
2014	1	lakesumterstatecollege	23	jackcurtistyd8	Jack Curtis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jackcurtistyd8	Fr	INF	33	5	1	0	46	12	1	5	12	0.42	129
2014	1	lakesumterstatecollege	1	krishodgesnmrz	Kris Hodges	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/krishodgesnmrz	So	INF	29	4	1	4	33	5	1	4	3	1.33	125
2014	1	lakesumterstatecollege	24	austinsimmonsw5jw	Austin Simmons	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinsimmonsw5jw	Fr	OF	31	2	2	3	29	3	0	7	2	3.50	115
2014	1	lakesumterstatecollege	2	taylorsarislb15	Taylor Saris	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorsarislb15	So	INF	32	2	0	1	25	2	0	4	2	2.00	113
2014	1	lakesumterstatecollege	17	tannerelsberndjtax	Tanner Elsbernd	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerelsberndjtax	Fr	INF	30	7	5	2	38	6	0	3	3	1.00	105
2014	1	lakesumterstatecollege	5	chrisblanton8wxx	Chris Blanton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisblanton8wxx	So	C	26	0	0	3	29	4	0	4	4	1.00	92
2014	1	lakesumterstatecollege	22	samthomas4ds6	Sam Thomas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/samthomas4ds6	So	OF	26	0	1	0	20	4	0	8	2	4.00	75
2014	1	lakesumterstatecollege	8	bazielcabreraw5l0	Baziel Cabrera	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bazielcabreraw5l0	Fr	INF	27	4	0	0	13	2	0	4	8	0.50	72
2014	1	lakesumterstatecollege	19	danautiello76aq	Dan Autiello	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danautiello76aq	Fr	C/1B	20	3	0	3	16	3	0	1	6	0.17	50
2014	1	lakesumterstatecollege	6	walkersheller99ye	Walker Sheller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/walkersheller99ye	Fr	RHP/OF	26	4	0	1	17	6	1	1	3	0.33	43
2014	1	lakesumterstatecollege	7	tannerlong8wtu	Tanner Long	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerlong8wtu	Fr	OF	18	2	0	0	13	3	0	2	3	0.67	34
2014	1	lakesumterstatecollege	4	iancranglejhcr	Ian Crangle	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/iancranglejhcr	Fr	INF	8	1	1	0	5	0	0	4	1	4.00	26
2014	2	lansingcommunitycollege	27	jacobschmitttggm	Jacob Schmitt	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jacobschmitttggm	Fr	Outfielder	1				0	0					4
2014	2	lansingcommunitycollege	44	alexgeorgem1rx	Alex George	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexgeorgem1rx	Fr	Infielder	1				2	1					3
2014	2	lansingcommunitycollege	23	jordanmata47o9	Jordan Mata	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jordanmata47o9	Fr	Outfielder	1				1	0					3
2014	2	lansingcommunitycollege	10	joeyohlerich0xg2	Joey Ohlerich	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joeyohlerich0xg2	So	Pitcher/Catcher	1			1	1	0					3
2014	2	lansingcommunitycollege	21	austinpittmaneqdt	Austin Pittman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/austinpittmaneqdt	So	Infielder/Pitcher	1				0	0					3
2014	2	lansingcommunitycollege	12	dylanschultz4fk2	Dylan Schultz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dylanschultz4fk2	So	Infielder	1				2	1					3
2013	1	abrahambaldwinagriculturalcollege	16	jacobbaxter92kp	Jacob Baxter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobbaxter92kp	Fr	SS	32			1	49	7	1	24	18	1.33	138
2013	1	abrahambaldwinagriculturalcollege	13	christianmillerv0y1	Christian Miller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/christianmillerv0y1	So	3B	32	2	1		65	14	6	16	16	1.00	127
2013	1	abrahambaldwinagriculturalcollege	9	lanedixonv73n	Lane Dixon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lanedixonv73n	So	OF/1B	33	1	1	2	34	5	1	19	13	1.46	120
2013	1	abrahambaldwinagriculturalcollege	30	ajbenefieldlxk5	AJ Benefield	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ajbenefieldlxk5	So	1B	33	7	3		28	7	4	22	19	1.16	117
2013	1	abrahambaldwinagriculturalcollege	7	colebruce5lu6	Cole Bruce	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colebruce5lu6	Fr	SS/2B	31	8	2	6	30	0		25	11	2.27	117
2013	1	abrahambaldwinagriculturalcollege	22	rickycarpentergv4y	Ricky Carpenter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rickycarpentergv4y	Fr	OF	28	1		2	22	0	1	15	13	1.15	89
2013	1	abrahambaldwinagriculturalcollege	12	trevormoncrieflv0f	Trevor Moncrief	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trevormoncrieflv0f	Fr	OF	28	6	1	4	17	2		12	12	1.00	71
2013	1	abrahambaldwinagriculturalcollege	14	taylorcampevps	Taylor Camp	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorcampevps	So	C	22	2	1	2	10	1		20	4	5.00	61
2013	1	abrahambaldwinagriculturalcollege	18	lukemiller38al	Luke Miller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lukemiller38al	Fr	3B	22	2			10	1		11	6	1.83	57
2013	1	abrahambaldwinagriculturalcollege	28	gantdavissg1l	Gant Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gantdavissg1l	Fr	P/C	23	3			13	0		5	10	0.50	54
2013	1	abrahambaldwinagriculturalcollege	26	adamboanlqn2	Adam Boan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adamboanlqn2	So	1B	19		1		9	2	1	6	12	0.50	48
2013	1	abrahambaldwinagriculturalcollege	11	jaygreendm9l	Jay Green	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaygreendm9l	Fr	OF	17	1			7	0	1	7	5	1.40	45
2013	1	abrahambaldwinagriculturalcollege	17	robbiepestoriousyud9	Robbie Pestorious	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robbiepestoriousyud9	Fr	OF	22	2			8	1		2	6	0.33	37
2013	1	abrahambaldwinagriculturalcollege	6	willbagwelljtj4	Will Bagwell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/willbagwelljtj4	Fr	OF	29				3	0	1	5	4	1.25	36
2013	1	abrahambaldwinagriculturalcollege	10	jojoharrison4kby	JoJo Harrison	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jojoharrison4kby	Fr	C	12			2	3	1		7	4	1.75	21
2013	1	abrahambaldwinagriculturalcollege	1	jeremyammonsplgr	Jeremy Ammons	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremyammonsplgr	So	2B	3				1	0		2	2	1.00	8
2013	2	kirkwoodcommunitycollege	18	ericschenckjoblinskef3rj	Eric Schenck-Joblinske	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ericschenckjoblinskef3rj	So	OF	21	3		1	21	3		7	14	0.50	84
2013	2	kirkwoodcommunitycollege	26	randyperezmnax	Randy Perez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/randyperezmnax	Fr	3B	22	1			29	5	1	22	14	1.57	79
2013	2	kirkwoodcommunitycollege	2	sulliamriosreyesv69o	Sulliam Rios Reyes	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/sulliamriosreyesv69o	Fr	SS	19		1		30	7		21	11	1.91	75
2013	2	kirkwoodcommunitycollege	43	mattpacielloeskp	Matt Paciello	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattpacielloeskp	Fr	OF	20		2		27	4	1	15	8	1.88	68
2013	2	kirkwoodcommunitycollege	10	miltoncroes40qc	Milton Croes	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/miltoncroes40qc	So	1B/3B/OF	19	4	1		21	4		13	7	1.86	65
2013	2	kirkwoodcommunitycollege	24	angelmercedpidx	Angel Merced	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/angelmercedpidx	So	C/P	19		1		38	9		13	17	0.76	63
2013	2	kirkwoodcommunitycollege	14	tylerbutzlo2t	Tyler Butz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerbutzlo2t	Fr	1B/3B	18	2	2		18	4		13	14	0.93	55
2013	2	kirkwoodcommunitycollege	25	nickjonescnv1	Nick Jones	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickjonescnv1	So	1B	16	3		1	13	1		16	11	1.45	53
2013	2	kirkwoodcommunitycollege	12	shawnhagartyiucs	Shawn Hagarty	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/shawnhagartyiucs	So	UTL	15	5			13	2		10	8	1.25	48
2013	2	kirkwoodcommunitycollege	1	shanekempyx8c	Shane Kemp	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/shanekempyx8c	So	OF/P	18	1		2	12	3		6	11	0.55	46
2013	2	kirkwoodcommunitycollege	7	zachpattersoncf7a	Zach Patterson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zachpattersoncf7a	Fr	OF	10	1		1	11	1		11	3	3.67	40
2013	2	kirkwoodcommunitycollege	4	ozzieadamscxjp	Ozzie Adams	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ozzieadamscxjp	So	2B/P	5	1	1		9	2		4	4	1.00	18
2013	2	kirkwoodcommunitycollege	11	alexthompsonp7yv	Alex Thompson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexthompsonp7yv	So	OF	7	2			2	0		1	2	0.50	13
2013	2	kirkwoodcommunitycollege	17	austinschmitt7ab0	Austin Schmitt	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/austinschmitt7ab0	Fr	SS/2B	5				3	0		3	3	1.00	11
2013	2	kirkwoodcommunitycollege	5	ryancurtis6rsf	Ryan Curtis	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ryancurtis6rsf	Fr	2B	3	2			1	0		1			7
2013	2	kirkwoodcommunitycollege	15	haydensloanevfd3	Hayden Sloane	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/haydensloanevfd3	Fr	C	5				1	0		1	1	1.00	7
2013	2	kirkwoodcommunitycollege	3	adambarbarichdmzv	Adam Barbarich	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/adambarbarichdmzv	Fr	OF	5				2	1		1	1	1.00	6
2013	1	trinidadstatejuniorcollege	1	nickjohnsonjwjz	Nick Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickjohnsonjwjz	So	Inf	41	3	1	6	34	6					157
2013	1	trinidadstatejuniorcollege	22	daltondrurywe2a	Dalton Drury	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltondrurywe2a	Fr	Inf	41	5	1	1	57	11					150
2013	1	trinidadstatejuniorcollege	11	christianbenitezu2gm	Christian Benitez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/christianbenitezu2gm	So	OF	39	2	2	6	37	5					124
2013	1	trinidadstatejuniorcollege	23	maxbrouillardta69	Max Brouillard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/maxbrouillardta69	Fr	LHP	38	10	2		53	11					115
2013	1	trinidadstatejuniorcollege	17	drakeduncannhvd	Drake Duncan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/drakeduncannhvd	So	C	31	10	5	2	54	16					110
2013	1	trinidadstatejuniorcollege	24	michaelbarrientosaw7g	Michael Barrientos	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelbarrientosaw7g	So	OF	36	2		1	41	10					105
2013	1	trinidadstatejuniorcollege	5	colbyschrade4qbf	Colby Schrade	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colbyschrade4qbf	Fr	Inf	33	5		1	27	5					96
2013	1	trinidadstatejuniorcollege	8	julienbelanger4pw0	Julien Belanger	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/julienbelanger4pw0	Fr	Inf	29	1	1	1	30	4					84
2013	1	trinidadstatejuniorcollege	14	julianmoroyoquis7t0	Julian Moroyoqui	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/julianmoroyoquis7t0	So	UT	28	1	1		28	7					77
2013	1	trinidadstatejuniorcollege	16	beautalley91qo	Beau Talley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/beautalley91qo	Fr	Inf	25	1		1	19	3					71
2013	1	trinidadstatejuniorcollege	4	nicoporrecovzn6	Nico Porreco	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicoporrecovzn6	So	OF	22				13	2					56
2013	1	trinidadstatejuniorcollege	12	nickeurichmosm	Nick Eurich	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickeurichmosm	So	OF	17	1	1		10	3					41
2013	1	trinidadstatejuniorcollege	6	wesleyaguilarnnch	Wesley Aguilar	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/wesleyaguilarnnch	So	Inf	14	1		1	14	2					40
2013	1	trinidadstatejuniorcollege	33	taylornielsoniart	Taylor Nielson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylornielsoniart	Fr	OF	15	2			10	1					35
2013	1	trinidadstatejuniorcollege	44	jacksonpritchardh30q	Jackson Pritchard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacksonpritchardh30q	Fr	C	14				6	0					29
2013	1	trinidadstatejuniorcollege	21	codiguillorythtm	Codi Guillory	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codiguillorythtm	Fr	C	15	1			5	1					25
2013	1	trinidadstatejuniorcollege	10	loganserenapy3q	Logan Serena	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/loganserenapy3q	Fr	Inf	1			1	0	0					4
