year	division_id	school_id	roster_url	original_filename	saved_filename	content_disposition	meta
2014	1	lamarcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=k53pb833cokb37im&view=ext	LAMARCOM.TRO	lamarcommunitycollege-1-2014.tro	"attachment; filename=""LAMARCOM.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:01 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LAMARCOM.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	wabashvalleycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=o542z282vclfcdhl&view=exte	WABASHVA.TRX	wabashvalleycollege-1-2014.trx	"attachment; filename=""WABASHVA.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:02 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WABASHVA.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3604"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	labettecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=5mqfbufqyzkku4ym&view=exte	LABETTEC.TRX	labettecommunitycollege-1-2013.trx	"attachment; filename=""LABETTEC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:01 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LABETTEC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3498"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	andrewcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=uangdo8kcuhhzxtr&view=exte	ANDREWCO.TRX	andrewcollege-1-2014.trx	"attachment; filename=""ANDREWCO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:01 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ANDREWCO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	lenoircommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=oh6i2r387oqttcb6&view=ext	LENOIRCO.TRO	lenoircommunitycollege-2-2014.tro	"attachment; filename=""LENOIRCO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:02 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LENOIRCO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	lamarcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=k53pb833cokb37im&view=exte	LAMARCOM.TRX	lamarcommunitycollege-1-2014.trx	"attachment; filename=""LAMARCOM.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:03 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LAMARCOM.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	lenoircommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=oh6i2r387oqttcb6&view=exte	LENOIRCO.TRX	lenoircommunitycollege-2-2014.trx	"attachment; filename=""LENOIRCO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:02 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LENOIRCO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3816"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	broomecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=7w2n570jce98p6s7&view=ext	BROOMECO.TRO	broomecommunitycollege-3-2013.tro	"attachment; filename=""BROOMECO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:01 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BROOMECO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	alabamasoutherncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=8bozb4zktt0ck0qp&view=ext	ALABAMAS.TRO	alabamasoutherncommunitycollege-1-2013.tro	"attachment; filename=""ALABAMAS.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:04 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ALABAMAS.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""567"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	alabamasoutherncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=8bozb4zktt0ck0qp&view=exte	ALABAMAS.TRX	alabamasoutherncommunitycollege-1-2013.trx	"attachment; filename=""ALABAMAS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:05 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ALABAMAS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2862"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	lackawannacollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=x9jd42qojb413nkl&view=ext	LACKAWAN.TRO	lackawannacollege-2-2013.tro	"attachment; filename=""LACKAWAN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:05 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LACKAWAN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""714"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	tritoncollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=1f9saxpzd6g62ync&view=ext	TRITONCO.TRO	tritoncollege-1-2013.tro	"attachment; filename=""TRITONCO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:05 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""TRITONCO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	wallacecommunitycollegedothan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=plxs1xs8bntn5uud&view=ext	WALLACEC.TRO	wallacecommunitycollegedothan-1-2014.tro	"attachment; filename=""WALLACEC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WALLACEC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""609"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	lackawannacollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=x9jd42qojb413nkl&view=exte	LACKAWAN.TRX	lackawannacollege-2-2013.trx	"attachment; filename=""LACKAWAN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LACKAWAN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3604"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	lewisampclarkcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=q5ze9zn0m1xrpk12&view=ext	LEWISAMP.TRO	lewisampclarkcommunitycollege-2-2014.tro	"attachment; filename=""LEWISAMP.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:07 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LEWISAMP.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""714"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	lakelandcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=sef1i4y2cly209y0&view=ext	LAKELAND.TRO	lakelandcollege-1-2013.tro	"attachment; filename=""LAKELAND.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LAKELAND.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	broomecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=7w2n570jce98p6s7&view=exte	BROOMECO.TRX	broomecommunitycollege-3-2013.trx	"attachment; filename=""BROOMECO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:04 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BROOMECO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	tritoncollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=1f9saxpzd6g62ync&view=exte	TRITONCO.TRX	tritoncollege-1-2013.trx	"attachment; filename=""TRITONCO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""TRITONCO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	angelinacollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=12x3qinmgg6x10gz&view=ext	ANGELINA.TRO	angelinacollege-1-2014.tro	"attachment; filename=""ANGELINA.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ANGELINA.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	laredocommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=fxllt1ttesvl9apr&view=ext	UNKNOWN.TRO	laredocommunitycollege-1-2014.tro	"attachment; filename=""UNKNOWN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	lewisampclarkcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=q5ze9zn0m1xrpk12&view=exte	LEWISAMP.TRX	lewisampclarkcommunitycollege-2-2014.trx	"attachment; filename=""LEWISAMP.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:08 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LEWISAMP.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3604"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	lakelandcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=sef1i4y2cly209y0&view=exte	LAKELAND.TRX	lakelandcollege-1-2013.trx	"attachment; filename=""LAKELAND.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:07 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LAKELAND.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	angelinacollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=12x3qinmgg6x10gz&view=exte	ANGELINA.TRX	angelinacollege-1-2014.trx	"attachment; filename=""ANGELINA.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:08 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ANGELINA.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	laredocommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=fxllt1ttesvl9apr&view=exte	UNKNOWN.TRX	laredocommunitycollege-1-2014.trx	"attachment; filename=""UNKNOWN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:07 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	wallacecommunitycollegedothan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=plxs1xs8bntn5uud&view=exte	WALLACEC.TRX	wallacecommunitycollegedothan-1-2014.trx	"attachment; filename=""WALLACEC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:08 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WALLACEC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	allencountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ppnjeyqork8s1t8q&view=ext	ALLENCOU.TRO	allencountycommunitycollege-1-2013.tro	"attachment; filename=""ALLENCOU.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:08 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ALLENCOU.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	ccofalleghenycountysouth	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=fabr4ln4m9qlz1pu&view=ext	CCOFALLE.TRO	ccofalleghenycountysouth-3-2014.tro	"attachment; filename=""CCOFALLE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:06 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CCOFALLE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""252"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	buckscountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=8kbfvcy5qe87d1xp&view=ext	BUCKSCOU.TRO	buckscountycommunitycollege-3-2013.tro	"attachment; filename=""BUCKSCOU.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:09 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BUCKSCOU.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""273"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	allencountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ppnjeyqork8s1t8q&view=exte	ALLENCOU.TRX	allencountycommunitycollege-1-2013.trx	"attachment; filename=""ALLENCOU.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:09 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ALLENCOU.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	lakemichigancollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=z4y268earemzxfai&view=ext	UNKNOWN.TRO	lakemichigancollege-2-2013.tro	"attachment; filename=""UNKNOWN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:10 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	lincolncollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=figy3hp6n6x00t5l&view=ext	LINCOLNC.TRO	lincolncollege-2-2014.tro	"attachment; filename=""LINCOLNC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:55:10 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LINCOLNC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	lakemichigancollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=z4y268earemzxfai&view=exte	UNKNOWN.TRX	lakemichigancollege-2-2013.trx	"attachment; filename=""UNKNOWN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:55:11 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
