BEGIN
 year |       team_name       | division_id | count 
 2015 | Wayne St. (MI)        |           2 |     7
 2013 | Hiram                 |           3 |     7
 2013 | Northern St.          |           2 |     7
 2013 | Salem Int'l           |           2 |     7
 2013 | Wm. Paterson          |           3 |     7
 2013 | Albany St. (GA)       |           2 |     7
 2013 | Puget Sound           |           3 |     7
 2013 | Lehigh                |           1 |     7
 2015 | Long Beach St.        |           1 |     7
 2014 | Austin                |           3 |     7
 2015 | Tex. A&M Int'l        |           2 |     7
 2013 | Eckerd                |           2 |     7
 2014 | East Tex. Baptist     |           3 |     7
 2013 | Ohio Wesleyan         |           3 |     7
 2013 | Kalamazoo             |           3 |     7
 2013 | Prairie View          |           1 |     7
 2015 | Fairleigh Dickinson   |           1 |     7
 2013 | Rutgers-Camden        |           3 |     7
 2015 | Findlay               |           2 |     7
 2014 | Brevard               |           2 |     7
 2013 | Fitchburg St.         |           3 |     7
 2013 | Wilkes                |           3 |     7
 2014 | MIT                   |           3 |     7
 2013 | Eastern Conn. St.     |           3 |     7
 2013 | Tusculum              |           2 |     7
 2015 | Shepherd              |           2 |     7
 2014 | Wash. & Jeff.         |           3 |     7
 2013 | Ashland               |           2 |     7
 2015 | Hendrix               |           3 |     7
 2013 | Framingham St.        |           3 |     7
 2014 | LeTourneau            |           3 |     7
 2014 | Fairmont St.          |           2 |     7
 2012 | Southern U.           |           1 |     6
 2015 | Fredonia              |           3 |     6
 2015 | GRU Augusta           |           2 |     6
 2015 | East Central          |           2 |     6
 2014 | LeMoyne-Owen          |           2 |     6
 2014 | Ky. Wesleyan          |           2 |     6
 2015 | Messiah               |           3 |     6
 2014 | Lewis & Clark         |           3 |     6
 2014 | Philadelphia U.       |           2 |     6
 2013 | LeMoyne-Owen          |           2 |     6
 2013 | Eureka                |           3 |     6
 2015 | Mount Aloysius        |           3 |     6
 2014 | Keuka                 |           3 |     6
 2013 | Minn. St. Mankato     |           2 |     6
 2015 | Whitman               |           3 |     6
 2012 | Prairie View          |           1 |     6
 2015 | Olivet                |           3 |     6
 2014 | Grove City            |           3 |     6
 2014 | Lenoir-Rhyne          |           2 |     6
 2014 | Westminster (PA)      |           3 |     6
 2013 | Mo.-St. Louis         |           2 |     6
 2014 | Staten Island         |           3 |     6
 2014 | Lehigh                |           1 |     6
 2014 | Pacific Lutheran      |           3 |     6
 2013 | Penn St.-Behrend      |           3 |     6
 2015 | Anna Maria            |           3 |     6
 2015 | Medaille              |           3 |     6
 2013 | Baldwin Wallace       |           3 |     6
 2012 | Longwood              |           1 |     6
 2013 | Southern Nazarene     |           2 |     6
 2014 | Hiram                 |           3 |     6
 2015 | Ark.-Fort Smith       |           2 |     6
 2014 | Malone                |           2 |     6
 2014 | Urbana                |           2 |     6
 2013 | WPI                   |           3 |     6
 2013 | Winona St.            |           2 |     6
 2014 | Baldwin Wallace       |           3 |     6
 2013 | Union (NY)            |           3 |     6
 2015 | St. John's (NY)       |           1 |     6
 2013 | Washington-St. Louis  |           3 |     6
 2014 | GRU Augusta           |           2 |     6
 2015 | St. John Fisher       |           3 |     6
 2014 | Paine                 |           2 |     6
 2015 | Gust. Adolphus        |           3 |     6
 2013 | Sioux Falls           |           2 |     6
 2014 | Glenville St.         |           2 |     6
 2014 | Rutgers-Newark        |           3 |     6
 2013 | Newberry              |           2 |     6
 2015 | Pacific Lutheran      |           3 |     6
 2013 | Berry                 |           3 |     6
 2013 | Lewis & Clark         |           3 |     6
 2015 | Palm Beach Atl.       |           2 |     6
 2015 | USciences             |           2 |     6
 2014 | Southern Me.          |           3 |     6
 2014 | Anderson (IN)         |           3 |     6
 2014 | Ga. Southwestern      |           2 |     6
 2014 | Transylvania          |           3 |     6
 2014 | Sioux Falls           |           2 |     6
 2015 | Ky. Wesleyan          |           2 |     6
 2015 | Wilkes                |           3 |     6
 2013 | Colby-Sawyer          |           3 |     6
 2015 | Tex. Permian Basin    |           2 |     6
 2013 | Randolph-Macon        |           3 |     6
 2014 | Lehman                |           3 |     6
 2014 | Mo.-St. Louis         |           2 |     6
 2012 | Georgetown            |           1 |     6
 2014 | Post                  |           2 |     6
 2013 | Tuskegee              |           2 |     6
 2015 | St. Joseph's (IN)     |           2 |     6
 2014 | Merrimack             |           2 |     6
 2015 | Charleston (WV)       |           2 |     6
 2014 | Saint Mary's (MN)     |           3 |     6
 2015 | Minn. St. Mankato     |           2 |     6
 2013 | Scranton              |           3 |     6
 2013 | Bethel (MN)           |           3 |     6
 2014 | Saint Augustine's     |           2 |     6
 2015 | Louisiana Col.        |           3 |     6
 2013 | S.C. Aiken            |           2 |     6
 2015 | Quincy                |           2 |     6
 2014 | Ohio Wesleyan         |           3 |     6
 2013 | Benedict              |           2 |     6
 2014 | Pace                  |           2 |     6
 2014 | Southern Conn. St.    |           2 |     6
 2012 | South Fla.            |           1 |     6
 2015 | Martin Luther         |           3 |     6
 2015 | Concordia Wisconsin   |           3 |     6
 2013 | Westfield St.         |           3 |     6
 2013 | Cairn                 |           3 |     6
 2014 | Moravian              |           3 |     6
 2013 | York (PA)             |           3 |     6
 2015 | Catholic              |           3 |     6
 2015 | Brockport             |           3 |     6
 2015 | Omaha                 |           1 |     6
 2012 | Jackson St.           |           1 |     6
 2014 | DePauw                |           3 |     6
 2014 | Oakland City          |           2 |     6
 2012 | Texas Southern        |           1 |     6
 2014 | Rutgers-Camden        |           3 |     6
 2013 | Whitman               |           3 |     6
 2013 | Wash. & Jeff.         |           3 |     6
 2015 | Arcadia               |           3 |     6
 2013 | Schreiner             |           3 |     6
 2014 | St. Olaf              |           3 |     6
 2013 | Wis.-Superior         |           3 |     6
 2015 | West Va. Wesleyan     |           2 |     6
 2015 | Lake Erie             |           2 |     6
 2013 | Bridgeport            |           2 |     5
 2013 | D'Youville            |           3 |     5
 2015 | CCNY                  |           3 |     5
 2015 | Armstrong             |           2 |     5
 2015 | Alderson Broaddus     |           2 |     5
 2013 | Salem St.             |           3 |     5
 2013 | King's (PA)           |           3 |     5
 2014 | St. Mary's (MD)       |           3 |     5
 2015 | Rivier                |           3 |     5
 2015 | Carleton              |           3 |     5
 2013 | McDaniel              |           3 |     5
 2015 | Crown (MN)            |           3 |     5
 2015 | Lynn                  |           2 |     5
 2014 | Millsaps              |           3 |     5
 2014 | Rensselaer            |           3 |     5
 2014 | FDU-Florham           |           3 |     5
 2013 | Emory                 |           3 |     5
 2014 | Johns Hopkins         |           3 |     5
 2015 | Nyack                 |           2 |     5
 2015 | Marymount (VA)        |           3 |     5
 2013 | St. Mary's (MD)       |           3 |     5
 2015 | Fairmont St.          |           2 |     5
 2014 | Keystone              |           3 |     5
 2013 | Drew                  |           3 |     5
 2014 | Maranatha Baptist     |           3 |     5
 2014 | Chicago               |           3 |     5
 2013 | Emerson               |           3 |     5
 2013 | Glenville St.         |           2 |     5
 2014 | Tusculum              |           2 |     5
 2015 | Farmingdale St.       |           3 |     5
 2013 | SUNY Cortland         |           3 |     5
 2014 | Union (TN)            |           2 |     5
 2014 | Ozarks (AR)           |           3 |     5
 2014 | Macalester            |           3 |     5
 2015 | Coker                 |           2 |     5
 2013 | West Va. Wesleyan     |           2 |     5
 2015 | Wartburg              |           3 |     5
 2014 | Kalamazoo             |           3 |     5
 2015 | St. Thomas (MN)       |           3 |     5
 2013 | Johns Hopkins         |           3 |     5
 2014 | Finlandia             |           3 |     5
 2015 | Lenoir-Rhyne          |           2 |     5
 2014 | Mercy                 |           2 |     5
 2014 | Defiance              |           3 |     5
 2015 | East. Mennonite       |           3 |     5
 2014 | Penn St.-Berks        |           3 |     5
 2013 | Bethany (WV)          |           3 |     5
 2013 | Concordia (TX)        |           3 |     5
 2015 | Columbus St.          |           2 |     5
 2013 | Mary Washington       |           3 |     5
 2014 | Babson                |           3 |     5
 2013 | Nichols               |           3 |     5
 2013 | Rensselaer            |           3 |     5
 2015 | Aurora                |           3 |     5
 2013 | West Virginia St.     |           2 |     5
 2013 | Anderson (SC)         |           2 |     5
 2015 | Capital               |           3 |     5
 2015 | Central (IA)          |           3 |     5
 2015 | Rutgers-Newark        |           3 |     5
 2013 | Huntingdon            |           3 |     5
 2014 | Bluefield St.         |           2 |     5
 2014 | Coker                 |           2 |     5
 2013 | Anna Maria            |           3 |     5
 2013 | Wayne St. (NE)        |           2 |     5
 2013 | Heidelberg            |           3 |     5
 2015 | Keystone              |           3 |     5
 2015 | St. Bonaventure       |           1 |     5
 2014 | SUNY Maritime         |           3 |     5
 2015 | Case                  |           3 |     5
 2015 | St. Lawrence          |           3 |     5
 2015 | Stockton              |           3 |     5
 2013 | Molloy                |           2 |     5
 2013 | Loras                 |           3 |     5
 2014 | Susquehanna           |           3 |     5
 2013 | Staten Island         |           3 |     5
 2013 | Omaha                 |           1 |     5
 2013 | Minot St.             |           2 |     5
 2013 | Dominican (NY)        |           2 |     5
 2013 | North Central (IL)    |           3 |     5
 2015 | Lakeland              |           3 |     5
 2013 | MIT                   |           3 |     5
 2015 | Hope                  |           3 |     5
 2013 | Ohio Valley           |           2 |     5
 2014 | Western New Eng.      |           3 |     5
 2013 | Roger Williams        |           3 |     5
 2015 | Thiel                 |           3 |     5
 2012 | UNC Greensboro        |           1 |     5
 2015 | Eastern Conn. St.     |           3 |     5
 2013 | Urbana                |           2 |     5
 2015 | Maryville (TN)        |           3 |     5
 2013 | Lewis                 |           2 |     5
 2015 | Ohio Dominican        |           2 |     5
 2014 | Marywood              |           3 |     5
 2014 | UNCG                  |           1 |     5
 2013 | Saint John's (MN)     |           3 |     5
 2014 | Saginaw Valley        |           2 |     5
 2014 | Puget Sound           |           3 |     4
 2013 | MCLA                  |           3 |     4
 2013 | Delaware Valley       |           3 |     4
 2014 | West Va. Wesleyan     |           2 |     4
 2015 | Claflin               |           2 |     4
 2014 | Tuskegee              |           2 |     4
 2014 | St. John Fisher       |           3 |     4
 2015 | Purchase              |           3 |     4
 2015 | John Jay              |           3 |     4
 2013 | IPFW                  |           1 |     4
 2014 | Mars Hill             |           2 |     4
 2014 | Wilkes                |           3 |     4
 2013 | Western Conn. St.     |           3 |     4
 2014 | Chowan                |           2 |     4
 2015 | North Central (MN)    |           3 |     4
 2014 | Shorter               |           2 |     4
 2013 | Babson                |           3 |     4
 2014 | Westfield St.         |           3 |     4
 2015 | Juniata               |           3 |     4
 2015 | Albion                |           3 |     4
 2014 | Hanover               |           3 |     4
 2015 | Covenant              |           3 |     4
 2013 | Wheeling Jesuit       |           2 |     4
 2014 | North Park            |           3 |     4
 2013 | Southwestern Okla.    |           2 |     4
 2015 | Mt. St. Vincent       |           3 |     4
 2013 | Northwood (MI)        |           2 |     4
 2014 | Luther                |           3 |     4
 2014 | Framingham St.        |           3 |     4
 2015 | Wittenberg            |           3 |     4
 2014 | Heidelberg            |           3 |     4
 2014 | Yeshiva               |           3 |     4
 2015 | Buffalo               |           1 |     4
 2013 | Messiah               |           3 |     4
 2013 | Carleton              |           3 |     4
 2014 | Okla. Panhandle       |           2 |     4
 2013 | Va. Wesleyan          |           3 |     4
 2015 | Cazenovia             |           3 |     4
 2013 | Merchant Marine       |           3 |     4
 2013 | Thomas (ME)           |           3 |     4
 2014 | Castleton             |           3 |     4
 2013 | Ouachita Baptist      |           2 |     4
 2014 | Messiah               |           3 |     4
 2015 | Waynesburg            |           3 |     4
 2015 | Mount Union           |           3 |     4
 2014 | Bethel (MN)           |           3 |     4
 2013 | Maryville (TN)        |           3 |     4
 2015 | Alma                  |           3 |     4
 2015 | Methodist             |           3 |     4
 2015 | Ozarks (AR)           |           3 |     4
 2015 | NYU                   |           3 |     4
 2014 | Marymount (VA)        |           3 |     4
 2013 | Centre                |           3 |     4
 2015 | Urbana                |           2 |     4
 2013 | Penn St.-Abington     |           3 |     4
 2014 | Swarthmore            |           3 |     4
 2014 | Nyack                 |           2 |     4
 2015 | Valley Forge          |           3 |     4
 2014 | Crown (MN)            |           3 |     4
 2013 | Louisiana Col.        |           3 |     4
 2013 | Springfield           |           3 |     4
 2015 | Wis.-Stout            |           3 |     4
 2013 | Rivier                |           3 |     4
 2015 | Centenary (LA)        |           3 |     4
 2015 | Merchant Marine       |           3 |     4
 2014 | Sewanee               |           3 |     4
 2015 | St. Scholastica       |           3 |     4
 2015 | Tuskegee              |           2 |     4
 2014 | Amherst               |           3 |     4
 2013 | Frank. & Marsh.       |           3 |     4
 2014 | Oglethorpe            |           3 |     4
 2015 | Pitt.-Bradford        |           3 |     4
 2013 | UMass Dartmouth       |           3 |     4
 2013 | Purchase              |           3 |     4
 2015 | Mt. St. Mary (NY)     |           3 |     4
 2013 | St. Norbert           |           3 |     4
 2015 | Bridgewater St.       |           3 |     4
 2013 | Winston-Salem         |           2 |     4
 2014 | Manchester            |           3 |     4
 2015 | Bluefield St.         |           2 |     4
 2014 | Emerson               |           3 |     4
 2014 | Whitworth             |           3 |     4
 2013 | Hillsdale             |           2 |     4
 2015 | Lynchburg             |           3 |     4
 2015 | Ohio Northern         |           3 |     4
 2014 | Lynchburg             |           3 |     4
 2014 | Cazenovia             |           3 |     4
 2015 | Ohio Wesleyan         |           3 |     4
 2015 | Framingham St.        |           3 |     4
 2013 | Wis.-La Crosse        |           3 |     4
 2015 | Pacific (OR)          |           3 |     4
 2015 | Dominican (NY)        |           2 |     4
 2015 | East Tex. Baptist     |           3 |     4
 2013 | Me.-Presque Isle      |           3 |     4
 2013 | Ill. Wesleyan         |           3 |     4
 2014 | Colorado Mines        |           2 |     4
 2014 | La Roche              |           3 |     4
 2013 | Marietta              |           3 |     4
 2015 | Lehman                |           3 |     4
 2014 | Eastern Conn. St.     |           3 |     4
 2015 | Susquehanna           |           3 |     4
 2014 | Shepherd              |           2 |     4
 2014 | LaGrange              |           3 |     4
 2014 | Ill. Wesleyan         |           3 |     4
 2013 | Dallas                |           3 |     4
 2014 | Texas Lutheran        |           3 |     4
 2014 | Western Ill.          |           1 |     4
 2014 | Mary Washington       |           3 |     4
 2014 | Geneva                |           3 |     4
 2014 | Randolph-Macon        |           3 |     4
 2014 | Penn St.-Abington     |           3 |     4
 2013 | Miles                 |           2 |     4
 2014 | Mt. St. Mary (NY)     |           3 |     4
 2013 | Lasell                |           3 |     4
 2015 | West Ala.             |           2 |     4
 2014 | Sul Ross St.          |           3 |     4
 2013 | Blackburn             |           3 |     4
 2015 | Rutgers-Camden        |           3 |     4
 2015 | Millikin              |           3 |     4
 2014 | Stillman              |           2 |     4
 2013 | Concordia (NY)        |           2 |     4
 2015 | Centenary (NJ)        |           3 |     4
 2014 | Trinity (TX)          |           3 |     4
 2014 | Centenary (NJ)        |           3 |     4
 2013 | Austin                |           3 |     4
 2015 | Me.-Presque Isle      |           3 |     4
 2013 | Charleston (WV)       |           2 |     4
 2015 | Trine                 |           3 |     4
 2013 | Wheaton (MA)          |           3 |     4
 2014 | Lakeland              |           3 |     4
 2013 | Mt. St. Mary (NY)     |           3 |     3
 2014 | Caldwell              |           2 |     3
 2014 | WPI                   |           3 |     3
 2015 | Illinois Col.         |           3 |     3
 2014 | Emory                 |           3 |     3
 2014 | UMass Dartmouth       |           3 |     3
 2014 | Cairn                 |           3 |     3
 2014 | Albright              |           3 |     3
 2014 | Mt. St. Vincent       |           3 |     3
 2015 | Rockford              |           3 |     3
 2013 | Methodist             |           3 |     3
 2013 | Chapman               |           3 |     3
 2014 | Fredonia              |           3 |     3
 2015 | SUNY Poly             |           3 |     3
 2013 | West Liberty          |           2 |     3
 2013 | Mount Union           |           3 |     3
 2015 | Washington-St. Louis  |           3 |     3
 2015 | WPI                   |           3 |     3
 2015 | Augustana (IL)        |           3 |     3
 2014 | North Central (MN)    |           3 |     3
 2015 | Wash. & Lee           |           3 |     3
 2015 | Utica                 |           3 |     3
 2015 | Ill. Wesleyan         |           3 |     3
 2013 | Hampden-Sydney        |           3 |     3
 2013 | North Dakota St.      |           1 |     3
 2013 | Trinity (CT)          |           3 |     3
 2015 | S.C. Aiken            |           2 |     3
 2013 | Becker                |           3 |     3
 2015 | Saginaw Valley        |           2 |     3
 2013 | Illinois Col.         |           3 |     3
 2015 | Southern Va.          |           3 |     3
 2014 | Pacific (OR)          |           3 |     3
 2013 | Mars Hill             |           2 |     3
 2013 | Wayne St. (MI)        |           2 |     3
 2014 | MCLA                  |           3 |     3
 2013 | Trinity (TX)          |           3 |     3
 2014 | Principia             |           3 |     3
 2013 | Whitworth             |           3 |     3
 2015 | William Peace         |           3 |     3
 2015 | Mt. St. Joseph        |           3 |     3
 2015 | Albany St. (GA)       |           2 |     3
 2013 | Nyack                 |           2 |     3
 2013 | St. Joseph's (L.I.)   |           3 |     3
 2015 | Finlandia             |           3 |     3
 2015 | Wm. Paterson          |           3 |     3
 2013 | Franklin              |           3 |     3
 2014 | Mt. St. Joseph        |           3 |     3
 2013 | Sul Ross St.          |           3 |     3
 2013 | Westminster (PA)      |           3 |     3
 2015 | Swarthmore            |           3 |     3
 2014 | Rose-Hulman           |           3 |     3
 2015 | North Park            |           3 |     3
 2015 | Paine                 |           2 |     3
 2013 | Roanoke               |           3 |     3
 2013 | Rose-Hulman           |           3 |     3
 2015 | Salem St.             |           3 |     3
 2015 | Penn St.-Berks        |           3 |     3
 2015 | Northland             |           3 |     3
 2013 | Piedmont              |           3 |     3
 2013 | Manchester            |           3 |     3
 2013 | Lehman                |           3 |     3
 2015 | Maranatha Baptist     |           3 |     3
 2013 | Wilmington (OH)       |           3 |     3
 2013 | Curry                 |           3 |     3
 2014 | Capital               |           3 |     3
 2015 | Tusculum              |           2 |     3
 2013 | Otterbein             |           3 |     3
 2014 | Elmhurst              |           3 |     3
 2013 | Malone                |           2 |     3
 2014 | Penn St. Harrisburg   |           3 |     3
 2014 | Martin Luther         |           3 |     3
 2013 | Muhlenberg            |           3 |     3
 2013 | Lakeland              |           3 |     3
 2014 | Olivet                |           3 |     3
 2013 | Bluefield St.         |           2 |     3
 2013 | Oakland City          |           2 |     3
 2015 | Concordia-M'head      |           3 |     3
 2015 | Wis. Lutheran         |           3 |     3
 2013 | Bates                 |           3 |     3
 2013 | Saint Augustine's     |           2 |     3
 2015 | D'Youville            |           3 |     3
 2013 | Middlebury            |           3 |     3
 2014 | Becker                |           3 |     3
 2015 | Kentucky St.          |           2 |     3
 2014 | St. Scholastica       |           3 |     3
 2014 | Carthage              |           3 |     3
 2013 | Penn St. Harrisburg   |           3 |     3
 2014 | Lane                  |           2 |     3
 2014 | Rivier                |           3 |     3
 2015 | Cornell College       |           3 |     3
 2014 | Hardin-Simmons        |           3 |     3
 2013 | George Fox            |           3 |     3
 2013 | Saint Mary's (MN)     |           3 |     3
 2014 | Plymouth St.          |           3 |     3
 2014 | Northland             |           3 |     3
 2014 | Keene St.             |           3 |     3
 2013 | Polytechnic (NY)      |           3 |     3
 2015 | Occidental            |           3 |     3
 2015 | Ursinus               |           3 |     3
 2015 | Walsh                 |           2 |     3
 2015 | Penn St.-Behrend      |           3 |     3
 2014 | Haverford             |           3 |     3
 2015 | Haverford             |           3 |     3
 2013 | Gallaudet             |           3 |     3
 2014 | Frostburg St.         |           3 |     3
 2015 | Lincoln (PA)          |           2 |     3
 2015 | Chowan                |           2 |     3
 2015 | Saint John's (MN)     |           3 |     3
 2014 | Middlebury            |           3 |     3
 2015 | Malone                |           2 |     3
 2015 | Saint Mary's (MN)     |           3 |     3
 2015 | Endicott              |           3 |     3
 2014 | York (PA)             |           3 |     3
 2015 | Houghton              |           3 |     3
 2013 | Baruch                |           3 |     3
 2014 | Alma                  |           3 |     3
 2015 | N.C. Wesleyan         |           3 |     3
 2014 | Claflin               |           2 |     3
 2015 | Fitchburg St.         |           3 |     3
 2014 | Covenant              |           3 |     3
 2013 | Ripon                 |           3 |     3
 2013 | Earlham               |           3 |     3
 2014 | Stockton              |           3 |     3
 2015 | Whitworth             |           3 |     3
 2015 | Hanover               |           3 |     3
 2014 | Williams              |           3 |     3
 2013 | Centenary (LA)        |           3 |     3
 2014 | Lasell                |           3 |     3
 2014 | Piedmont              |           3 |     3
 2015 | Northwestern-St. Paul |           3 |     3
 2013 | Chicago               |           3 |     3
 2013 | Caldwell              |           2 |     3
 2014 | Daniel Webster        |           3 |     3
 2015 | Schreiner             |           3 |     3
 2014 | George Fox            |           3 |     3
 2014 | Northwood (MI)        |           2 |     2
 2015 | Stillman              |           2 |     2
 2015 | Dickinson             |           3 |     2
 2014 | Gust. Adolphus        |           3 |     2
 2015 | Randolph-Macon        |           3 |     2
 2015 | Penn St.-Abington     |           3 |     2
 2013 | Shaw                  |           2 |     2
 2013 | Clark Atlanta         |           2 |     2
 2014 | Muskingum             |           3 |     2
 2015 | Va. Wesleyan          |           3 |     2
 2014 | Trine                 |           3 |     2
 2014 | Scranton              |           3 |     2
 2015 | John Carroll          |           3 |     2
 2015 | Suffolk               |           3 |     2
 2013 | Lancaster Bible       |           3 |     2
 2013 | Tiffin                |           2 |     2
 2014 | Northwestern-St. Paul |           3 |     2
 2014 | Wis.-Superior         |           3 |     2
 2013 | Juniata               |           3 |     2
 2013 | Vassar                |           3 |     2
 2014 | Fitchburg St.         |           3 |     2
 2014 | Muhlenberg            |           3 |     2
 2014 | Albertus Magnus       |           3 |     2
 2015 | Plymouth St.          |           3 |     2
 2015 | Hiram                 |           3 |     2
 2013 | Beloit                |           3 |     2
 2015 | Roanoke               |           3 |     2
 2013 | Webster               |           3 |     2
 2014 | Bates                 |           3 |     2
 2014 | Greenville            |           3 |     2
 2014 | Aurora                |           3 |     2
 2013 | Bowdoin               |           3 |     2
 2013 | Mary Hardin-Baylor    |           3 |     2
 2014 | Newberry              |           2 |     2
 2013 | Pitt.-Johnstown       |           2 |     2
 2013 | Capital               |           3 |     2
 2015 | Trinity (CT)          |           3 |     2
 2015 | Emerson               |           3 |     2
 2015 | Lancaster Bible       |           3 |     2
 2015 | Notre Dame (OH)       |           2 |     2
 2013 | East. Mennonite       |           3 |     2
 2013 | Susquehanna           |           3 |     2
 2014 | Ripon                 |           3 |     2
 2013 | Penn St.-Altoona      |           3 |     2
 2015 | Marian (WI)           |           3 |     2
 2014 | Millikin              |           3 |     2
 2014 | Frank. & Marsh.       |           3 |     2
 2015 | Benedictine (IL)      |           3 |     2
 2013 | Amherst               |           3 |     2
 2014 | Me.-Farmington        |           3 |     2
 2013 | Eastern Nazarene      |           3 |     2
 2013 | Wis.-Stevens Point    |           3 |     2
 2014 | Gordon                |           3 |     2
 2015 | Westminster (PA)      |           3 |     2
 2013 | John Jay              |           3 |     2
 2013 | Plymouth St.          |           3 |     2
 2013 | Wis.-Stout            |           3 |     2
 2013 | Southwestern (TX)     |           3 |     2
 2015 | Claremont-M-S         |           3 |     2
 2014 | Tufts                 |           3 |     2
 2015 | Wentworth             |           3 |     2
 2015 | Mary Hardin-Baylor    |           3 |     2
 2015 | Washington Col.       |           3 |     2
 2014 | McDaniel              |           3 |     2
 2014 | Lyndon St.            |           3 |     2
 2014 | Illinois Col.         |           3 |     2
 2015 | Lesley                |           3 |     2
 2015 | Westfield St.         |           3 |     2
 2015 | Baruch                |           3 |     2
 2013 | Suffolk               |           3 |     2
 2015 | Heidelberg            |           3 |     2
 2015 | Yeshiva               |           3 |     2
 2013 | Dubuque               |           3 |     2
 2014 | Johnson & Wales (RI)  |           3 |     2
 2014 | Westminster (MO)      |           3 |     2
 2015 | Hillsdale             |           2 |     2
 2014 | Saint Vincent         |           3 |     2
 2013 | Swarthmore            |           3 |     2
 2014 | Roanoke               |           3 |     2
 2015 | Saint Augustine's     |           2 |     2
 2014 | Hamilton              |           3 |     2
 2013 | Gust. Adolphus        |           3 |     2
 2013 | Northland             |           3 |     2
 2014 | Rhode Island Col.     |           3 |     2
 2014 | Delaware Valley       |           3 |     2
 2015 | West Virginia St.     |           2 |     2
 2013 | Haverford             |           3 |     2
 2013 | Mt. St. Vincent       |           3 |     2
 2014 | Juniata               |           3 |     2
 2015 | Newbury               |           3 |     2
 2013 | CCNY                  |           3 |     2
 2014 | Merchant Marine       |           3 |     2
 2014 | Springfield           |           3 |     2
 2013 | Walsh                 |           2 |     2
 2015 | George Fox            |           3 |     2
 2013 | Bethany Lutheran      |           3 |     2
 2015 | Western Conn. St.     |           3 |     2
 2015 | Clark (MA)            |           3 |     2
 2015 | Trinity (TX)          |           3 |     2
 2015 | Norwich               |           3 |     2
 2014 | Salve Regina          |           3 |     2
 2014 | Charleston (WV)       |           2 |     2
 2013 | Carthage              |           3 |     2
 2013 | SUNY Maritime         |           3 |     2
 2013 | Coast Guard           |           3 |     2
 2013 | Saint Vincent         |           3 |     2
 2013 | Rust                  |           3 |     2
 2013 | Wartburg              |           3 |     2
 2015 | McDaniel              |           3 |     2
 2014 | Lincoln (PA)          |           2 |     2
 2013 | Albertus Magnus       |           3 |     2
 2015 | Emory                 |           3 |     2
 2013 | Minn.-Morris          |           3 |     2
 2015 | MacMurray             |           3 |     2
 2013 | Finlandia             |           3 |     2
 2013 | Davis & Elkins        |           2 |     2
 2012 | Grambling             |           1 |     2
 2014 | Carson-Newman         |           2 |     2
 2013 | Waynesburg            |           3 |     2
 2013 | Me.-Farmington        |           3 |     2
 2013 | Rockhurst             |           2 |     2
 2015 | Drury                 |           2 |     2
 2015 | Virginia St.          |           2 |     2
 2013 | Claflin               |           2 |     2
 2013 | Daniel Webster        |           3 |     2
 2015 | Curry                 |           3 |     2
 2013 | Wheaton (IL)          |           3 |     2
 2013 | St. Joseph's (Brkln)  |           3 |     2
 2015 | St. Joseph's (Brkln)  |           3 |     2
 2014 | Purchase              |           3 |     2
 2014 | Anderson (SC)         |           2 |     2
 2014 | Washington Col.       |           3 |     2
 2013 | Geneva                |           3 |     2
 2015 | Middlebury            |           3 |     2
 2014 | Baptist Bible (PA)    |           3 |     2
 2015 | Earlham               |           3 |     2
 2014 | Wis.-Whitewater       |           3 |     2
 2013 | Mitchell              |           3 |     2
 2015 | Delaware Valley       |           3 |     2
 2014 | Washington-St. Louis  |           3 |     2
 2015 | Union (NY)            |           3 |     2
 2013 | Shepherd              |           2 |     2
 2015 | Bowdoin               |           3 |     2
 2013 | Upper Iowa            |           2 |     2
 2015 | Albertus Magnus       |           3 |     2
 2013 | Rhode Island Col.     |           3 |     2
 2015 | Otterbein             |           3 |     2
 2013 | Simpson               |           3 |     2
 2013 | MacMurray             |           3 |     2
 2014 | Brandeis              |           3 |     2
 2015 | MCLA                  |           3 |     2
 2014 | Maryville (TN)        |           3 |     2
 2014 | Wis.-Platteville      |           3 |     2
 2015 | Daniel Webster        |           3 |     2
 2015 | Bates                 |           3 |     2
 2014 | Suffolk               |           3 |     2
 2014 | Wash. & Lee           |           3 |     2
 2014 | Thomas (ME)           |           3 |     2
 2015 | Lawrence              |           3 |     2
 2015 | Bethel (MN)           |           3 |     1
 2015 | Frank. & Marsh.       |           3 |     1
 2015 | Hampden-Sydney        |           3 |     1
 2015 | Thomas More           |           3 |     1
 2015 | Principia             |           3 |     1
 2015 | Shenandoah            |           3 |     1
 2013 | Lyndon St.            |           3 |     1
 2015 | Franklin              |           3 |     1
 2014 | Winston-Salem         |           2 |     1
 2014 | Whitman               |           3 |     1
 2013 | LaGrange              |           3 |     1
 2013 | Greensboro            |           3 |     1
 2014 | Southwestern (TX)     |           3 |     1
 2014 | East. Mennonite       |           3 |     1
 2015 | UMass Dartmouth       |           3 |     1
 2015 | Eastern Nazarene      |           3 |     1
 2013 | Martin Luther         |           3 |     1
 2015 | Brandeis              |           3 |     1
 2014 | Norwich               |           3 |     1
 2015 | Defiance              |           3 |     1
 2014 | Penn St.-Behrend      |           3 |     1
 2015 | Williams              |           3 |     1
 2015 | Amherst               |           3 |     1
 2014 | Earlham               |           3 |     1
 2013 | North Park            |           3 |     1
 2014 | Clark Atlanta         |           2 |     1
 2014 | MacMurray             |           3 |     1
