year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	498	La.-Monroe	35	1637206	Curtis, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1637206	Jr	P	14	8	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	498	La.-Monroe	12	1429801	Leone, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1429801	Sr	P	14	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	498	La.-Monroe	33	1871162	Johnson, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871162	Fr	INF	12	0	""	0.250	0.400	0.250	""	8	2	""	""	2	""	1	2	""	""	""	3	""	""	""	""	""
2017	12560	1	498	La.-Monroe	27	1637210	Hendrix, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1637210	Jr	P	9	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	498	La.-Monroe	9	1525700	Coddou, Payton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1525700	Sr	P	8	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	498	La.-Monroe	6	1871168	Oliver, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871168	Jr	C	7	6	""	0.118	0.211	0.176	3	17	2	1	""	3	""	""	2	""	""	1	5	3	""	""	""	""
2017	12560	1	498	La.-Monroe	21	1871164	Marucci, Gino	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871164	Sr	OF	7	1	""	0.083	0.083	0.083	""	12	1	""	""	1	""	1	""	""	""	""	6	""	""	""	""	""
2017	12560	1	498	La.-Monroe	13	1871170	Versage, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871170	Fr	C	7	0	""	0.250	0.250	0.375	1	8	2	1	""	3	""	""	""	""	""	""	4	""	""	""	""	""
2017	12560	1	498	La.-Monroe	44	1871169	Trichel, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871169	Fr	P	7	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	498	La.-Monroe	10	1871163	Jolley, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871163	Fr	C	3	0	""	0.000	0.500	0.000	""	1	""	""	""	0	""	""	1	""	""	""	""	""	""	""	""	""
2017	12560	1	498	La.-Monroe	32	1753857	Martin, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753857	Sr	P	2	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	23	1659874	Bubb, Quentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659874	Jr	OF	52	52	""	0.283	0.382	0.342	30	187	53	6	1	64	1	24	21	10	2	8	36	4	3	""	12	""
2017	12560	1	342	Lafayette	14	1659871	Robinson, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659871	Jr	OF	51	49	""	0.260	0.369	0.473	24	169	44	10	4	80	6	30	20	9	""	3	42	4	1	""	5	""
2017	12560	1	342	Lafayette	5	1753477	Selsor, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753477	So	C	50	50	""	0.301	0.327	0.461	18	193	58	19	""	89	4	35	8	2	5	1	31	7	2	""	1	""
2017	12560	1	342	Lafayette	1	1659866	Cohen, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659866	Jr	INF	49	49	""	0.331	0.420	0.534	36	178	59	15	3	95	5	16	18	10	1	5	44	7	1	""	8	""
2017	12560	1	342	Lafayette	6	1753474	Rouse, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753474	So	INF	47	44	""	0.252	0.351	0.434	23	143	36	11	3	62	3	25	17	6	2	8	33	4	4	""	6	""
2017	12560	1	342	Lafayette	11	1547184	Woinski, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547184	Sr	INF	46	43	""	0.288	0.341	0.455	20	156	45	11	""	71	5	21	9	4	1	3	34	2	""	""	""	""
2017	12560	1	342	Lafayette	26	1753471	Leckie, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753471	So	INF	41	41	""	0.291	0.362	0.454	22	141	41	8	""	64	5	18	12	5	2	1	34	""	1	""	4	""
2017	12560	1	342	Lafayette	7	1659872	Nelson, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659872	Jr	INF	41	33	""	0.264	0.282	0.320	14	125	33	4	""	40	1	7	3	1	2	""	17	1	1	""	4	""
2017	12560	1	342	Lafayette	4	1869351	Posivak, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869351	Fr	OF	36	15	""	0.120	0.312	0.160	10	50	6	""	1	8	""	8	13	1	""	""	6	""	""	""	3	""
2017	12560	1	342	Lafayette	8	1753465	Berg, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753465	So	INF	31	15	""	0.217	0.410	0.283	9	46	10	1	1	13	""	3	9	6	""	2	21	""	1	""	1	""
2017	12560	1	342	Lafayette	9	1869347	Durrah, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869347	Fr	INF	29	12	""	0.250	0.350	0.346	6	52	13	2	""	18	1	8	7	1	""	1	11	2	""	""	""	""
2017	12560	1	342	Lafayette	21	1659873	Kloehn, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659873	Jr	C	28	26	""	0.181	0.330	0.306	9	72	13	3	""	22	2	8	14	2	""	2	26	1	""	""	""	""
2017	12560	1	342	Lafayette	37	1753470	Jones, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753470	So	P	27	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	34	1753478	Villa, Richard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753478	So	INF	24	14	""	0.259	0.322	0.389	8	54	14	1	""	21	2	8	5	""	""	3	16	2	1	""	1	""
2017	12560	1	342	Lafayette	2	1869348	Glover, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869348	Fr	INF	24	12	""	0.212	0.268	0.308	7	52	11	5	""	16	""	6	3	1	""	1	14	3	1	""	""	""
2017	12560	1	342	Lafayette	3	1869345	Berg, Ezekiel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869345	Fr	INF	23	0	""	0.286	0.286	0.286	1	7	2	""	""	2	""	2	""	""	""	""	1	""	""	""	""	""
2017	12560	1	342	Lafayette	13	1753469	Johnson, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753469	So	P	20	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	32	1753466	Ewald, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753466	Sr	P	18	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	27	1869343	Anderson, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869343	Fr	P	18	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	29	1869360	Sniegocki, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869360	Fr	OF	18	6	""	0.259	0.412	0.296	4	27	7	1	""	8	""	1	4	3	""	""	14	""	2	""	1	""
2017	12560	1	342	Lafayette	18	1869359	Marti, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869359	Fr	INF	16	6	""	0.387	0.474	0.548	6	31	12	5	""	17	""	4	5	1	1	1	4	""	""	""	""	""
2017	12560	1	342	Lafayette	10	1659869	Shah, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659869	Jr	C	16	1	""	0.100	0.280	0.100	1	20	2	""	""	2	""	1	5	""	""	""	6	""	""	""	""	""
2017	12560	1	342	Lafayette	33	1753468	Giusti, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753468	So	P	15	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	31	1869350	Lannino, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869350	Fr	P	15	6	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	12	1869357	Campbell, Kenneth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869357	Fr	P	12	8	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	16	1547179	Houck, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547179	Sr	P	12	12	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	36	1869344	Ball, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869344	Jr	P	10	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	19	1753473	Marra, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753473	So	P	10	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	43	1869349	Kreyer, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869349	Fr	P	10	10	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	17	1659870	Russell, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659870	Jr	P	7	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	342	Lafayette	15	1869358	Jansen, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869358	Fr	C	5	0	""	0.200	0.200	0.200	""	5	1	""	""	1	""	""	""	""	""	""	2	2	""	""	""	""
2017	12560	1	342	Lafayette	28	1547183	Strohm, Coleman	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547183	Sr	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	17	1772726	Russell, Reid	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772726	Sr	INF	58	58	""	0.317	0.427	0.511	52	221	70	13	""	113	10	43	41	6	6	""	45	5	""	""	6	""
2017	12560	1	346	Lamar University	44	1772736	Silvers, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772736	Sr	INF	58	58	""	0.286	0.402	0.507	40	217	62	16	1	110	10	48	38	6	3	1	60	7	""	""	""	""
2017	12560	1	346	Lamar University	33	1772735	Adames, Robin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772735	So	INF	56	56	""	0.344	0.413	0.493	37	227	78	13	""	112	7	58	23	6	3	""	31	8	2	""	1	""
2017	12560	1	346	Lamar University	32	1772734	Arredondo, Bryndan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772734	Sr	C	55	54	""	0.311	0.403	0.418	33	196	61	6	""	82	5	32	30	4	6	2	33	7	""	""	2	""
2017	12560	1	346	Lamar University	1	1877946	DeVore, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877946	Jr	INF	53	51	""	0.333	0.418	0.383	32	162	54	8	""	62	""	25	22	3	2	7	10	6	1	""	5	""
2017	12560	1	346	Lamar University	2	1877947	Ingram, Phil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877947	Jr	INF	52	46	""	0.265	0.376	0.301	28	166	44	6	""	50	""	18	28	2	1	""	27	1	""	""	4	""
2017	12560	1	346	Lamar University	21	1877974	Fleischman, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877974	Jr	INF	48	43	""	0.241	0.312	0.422	22	166	40	12	""	70	6	29	17	1	2	""	33	8	""	""	""	""
2017	12560	1	346	Lamar University	36	1643329	McDowell, Cutter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643329	Sr	OF	46	44	""	0.365	0.472	0.556	46	178	65	22	""	99	4	31	31	6	1	""	37	4	""	""	9	""
2017	12560	1	346	Lamar University	20	1877955	Coker, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877955	Fr	INF	46	38	""	0.257	0.325	0.324	24	148	38	3	2	48	1	16	14	2	2	""	29	7	""	""	2	""
2017	12560	1	346	Lamar University	9	1772725	Varela, Chaneng	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772725	Sr	INF	33	12	""	0.173	0.302	0.212	8	52	9	2	""	11	""	7	10	""	1	1	4	4	""	""	""	""
2017	12560	1	346	Lamar University	4	1877949	Dellocono, Vincent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877949	Jr	OF	32	16	""	0.241	0.354	0.241	14	54	13	""	""	13	""	6	10	""	1	3	8	3	1	""	1	""
2017	12560	1	346	Lamar University	7	1643333	Satran, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643333	Sr	OF	28	12	""	0.175	0.312	0.350	9	40	7	2	1	14	1	8	7	1	""	""	13	1	1	""	1	""
2017	12560	1	346	Lamar University	31	1643314	Brown, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643314	Sr	P	27	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	49	1877984	Driskill, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877984	Jr	P	27	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	24	1877977	Robertson, Payton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877977	Fr	INF	26	14	""	0.164	0.270	0.236	10	55	9	1	""	13	1	6	7	1	""	""	17	""	""	""	""	""
2017	12560	1	346	Lamar University	37	1877986	Cawthon, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877986	Sr	P	22	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	27	1772733	Johnson, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772733	Sr	P	20	10	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	6	1877950	McKinney, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877950	Jr	C	20	4	""	0.231	0.300	0.462	6	26	6	3	""	12	1	5	2	1	1	""	3	""	""	""	""	""
2017	12560	1	346	Lamar University	5	1643313	Andrews, Galen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643313	Sr	P	19	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	22	1877975	Girouard, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877975	Fr	OF	18	0	""	0.250	0.400	0.250	2	4	1	""	""	1	""	""	1	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	3	1877948	Leal, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877948	Jr	OF	16	5	""	0.160	0.241	0.320	3	25	4	1	""	8	1	7	2	1	1	1	2	""	""	""	""	""
2017	12560	1	346	Lamar University	14	1877952	Johnson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877952	Jr	P	16	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	12	1877951	Lance, Carson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877951	Jr	P	15	15	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	41	1877983	Campbell, Jace	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877983	Jr	P	15	12	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	11	1544902	Janak, Brent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544902	Sr	P	13	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	23	1877976	Andrews, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877976	Jr	C	13	8	""	0.200	0.314	0.200	2	30	6	""	""	6	""	2	5	""	""	""	8	1	""	""	""	""
2017	12560	1	346	Lamar University	34	1877980	Gabryszwski, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877980	Fr	P	12	3	""	1.000	1.000	1.000	1	1	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	26	1877978	Panayiotou, Stephan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877978	Jr	OF	11	3	""	0.071	0.133	0.286	1	14	1	""	""	4	1	2	1	""	""	1	5	""	""	""	""	""
2017	12560	1	346	Lamar University	50	1877985	Van Winkle, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877985	So	P	5	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	40	1643316	Crain, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643316	So	P	4	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	8	1772724	Erickson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772724	So	INF	3	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	19	1877954	Suehs, Blaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877954	Jr	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	346	Lamar University	46	1643337	White, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643337	Jr	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	7	1538485	Donnelly, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538485	Sr	3B	50	50	""	0.257	0.297	0.429	30	191	49	13	1	82	6	35	13	""	5	3	37	5	""	""	4	""
2017	12560	1	352	Lehigh	25	1538486	Donovan, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538486	Sr	1B	50	50	""	0.278	0.382	0.503	30	151	42	8	1	76	8	30	13	13	1	""	38	""	1	""	""	""
2017	12560	1	352	Lehigh	19	1538490	Nalesnik, Jacen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538490	Sr	OF	50	50	""	0.321	0.397	0.606	53	193	62	14	1	117	13	38	23	2	1	1	31	1	1	""	9	""
2017	12560	1	352	Lehigh	8	1655358	Bleming, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655358	Jr	SS	50	50	""	0.267	0.358	0.398	34	191	51	9	2	76	4	21	22	5	""	5	44	1	4	""	8	""
2017	12560	1	352	Lehigh	1	1538493	Young, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538493	Sr	INF	47	45	""	0.299	0.359	0.476	27	164	49	11	""	78	6	32	10	7	3	1	18	2	""	""	1	""
2017	12560	1	352	Lehigh	23	1753242	Shanfeldt, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753242	So	C	41	41	""	0.238	0.363	0.338	20	130	31	7	""	44	2	15	24	2	1	1	22	3	1	""	""	""
2017	12560	1	352	Lehigh	3	1655360	Kersey, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655360	Jr	INF	40	31	""	0.315	0.429	0.509	22	108	34	3	3	55	4	21	19	4	2	3	15	1	4	""	4	""
2017	12560	1	352	Lehigh	28	1538492	Scarr, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538492	Sr	C	35	33	""	0.266	0.317	0.394	7	109	29	5	""	43	3	20	7	2	2	""	17	2	""	""	""	""
2017	12560	1	352	Lehigh	11	1871032	Hand, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871032	Fr	INF	35	18	""	0.146	0.255	0.146	2	48	7	""	""	7	""	3	5	2	""	4	15	1	1	""	3	""
2017	12560	1	352	Lehigh	24	1871027	Rinaldi, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871027	Sr	OF	32	32	""	0.346	0.418	0.533	23	107	37	9	1	57	3	12	11	3	1	2	17	1	1	""	3	""
2017	12560	1	352	Lehigh	10	1538487	Fitzgerald, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538487	Sr	OF	32	20	""	0.140	0.328	0.280	10	50	7	2	1	14	1	4	12	2	""	1	31	1	1	""	2	""
2017	12560	1	352	Lehigh	29	1753244	Malloy, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753244	So	OF	27	14	""	0.173	0.259	0.327	6	52	9	2	""	17	2	11	5	1	""	""	13	1	1	""	1	""
2017	12560	1	352	Lehigh	5	1655356	Bonshak, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655356	Jr	C	25	9	""	0.170	0.216	0.277	6	47	8	2	""	13	1	5	1	2	1	1	14	""	""	""	""	""
2017	12560	1	352	Lehigh	9	1753238	Butera, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753238	So	OF	23	3	""	0.071	0.316	0.071	3	14	1	""	""	1	""	""	4	1	""	""	5	1	""	""	""	""
2017	12560	1	352	Lehigh	15	1753239	Frohman, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753239	So	P	15	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	6	1753237	Schumacher, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753237	So	INF	13	4	""	0.261	0.346	0.304	3	23	6	1	""	7	""	3	2	1	""	""	8	1	""	""	""	""
2017	12560	1	352	Lehigh	2	1871001	Stoudt, Levi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871001	Fr	P	12	12	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	18	1655363	Moore, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655363	Jr	P	12	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	14	1753247	Ratner, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753247	Jr	P	12	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	16	1753240	Morrone, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753240	So	P	11	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	34	1871038	Maguire, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871038	Fr	OF	11	3	""	0.056	0.150	0.056	3	18	1	""	""	1	""	2	2	""	""	""	6	""	1	""	""	""
2017	12560	1	352	Lehigh	39	1871036	Reynolds, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871036	Fr	P	11	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	21	1655369	Ashey, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655369	Jr	P	9	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	26	1753243	McManimon, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753243	So	P	9	6	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	352	Lehigh	12	1655367	Schwab, Buck	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655367	Jr	P	8	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
