year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2015	12080	2	vs_lhb	10298	22	American Int'l	33	1330471	Kraucunas, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1330471	Jr	P	13	0	 	 	 	0.00	0.8	4	0	0	3	2	 	15	10	2	 	 	 	 	1	 	 	 	 	 	 	4	1	 	 	 	 
2015	12080	2	vs_lhb	10298	22	American Int'l	24	1431956	Azzopardi, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431956	Jr	INF	12	1	 	 	 	0.00	1.1	2	0	0	1	2	 	8	5	 	1	 	1	 	1	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	22	American Int'l	45	1431964	Paige, Harrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431964	Jr	P	11	8	 	 	 	0.00	13.9	24	0	0	2	16	 	81	77	5	 	2	2	1	1	 	 	 	 	 	 	20	11	 	 	 	11
2015	12080	2	vs_lhb	10298	22	American Int'l	12	1330463	Sledzik, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1330463	Jr	P	11	7	 	 	 	0.00	15.8	19	0	0	4	7	 	75	67	3	 	 	1	 	 	2	 	 	 	 	 	11	30	 	 	 	1
2015	12080	2	vs_lhb	10298	22	American Int'l	6	1431952	Coscio, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431952	Jr	OF	10	1	 	 	 	0.00	1.2	8	0	0	3	4	 	22	18	1	 	 	2	1	 	 	 	 	 	 	 	1	5	 	 	 	2
2015	12080	2	vs_lhb	10298	22	American Int'l	25	1557987	Gentile, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557987	So	P	10	7	 	 	 	0.00	13.7	11	0	0	6	15	 	63	51	2	1	2	1	 	4	0	 	 	 	 	 	13	13	 	 	 	3
2015	12080	2	vs_lhb	10298	22	American Int'l	13	1431959	Karp, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431959	So	INF	9	4	 	 	 	0.00	3.7	5	0	0	7	0	 	29	20	2	 	 	 	 	2	 	 	 	 	 	 	8	7	 	 	 	 
2015	12080	2	vs_lhb	10298	22	American Int'l	22	1655410	Kennedy, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655410	Fr	P	5	4	 	 	 	0.00	4.4	8	0	0	4	4	 	33	23	1	 	 	 	 	6	 	 	 	 	 	 	6	4	 	 	 	2
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	31	1427277	McKnight, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427277	So	OF	49	48	 	 	 	0.00	1.2	2	0	0	2	2	 	9	7	2	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	1
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	36	1309320	Skelly, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309320	Jr	P	20	0	 	 	 	0.00	0.9	2	0	0	2	2	 	13	10	 	 	 	1	 	 	 	 	 	 	 	 	4	3	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	29	1427286	Cooksey, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427286	Jr	P	20	0	 	 	 	0.00	1.0	3	0	0	1	2	 	14	10	 	 	1	 	 	 	0	 	 	 	 	 	3	4	 	 	 	2
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	39	1309323	Trujillo, Jt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309323	Sr	P	17	1	 	 	 	0.00	1.5	9	0	0	1	1	 	19	17	 	1	 	 	 	 	 	 	 	 	 	 	3	4	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	37	1309321	Jordan, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309321	Sr	P	15	0	 	 	 	0.00	4.1	3	0	0	5	4	 	28	21	2	 	 	1	 	 	 	 	 	 	 	 	15	2	 	 	 	1
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	46	1537555	Smith, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537555	So	P	15	0	 	 	 	0.00	1.5	4	0	0	3	2	 	17	13	2	 	 	1	 	 	 	 	 	 	 	 	3	3	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	34	1309315	Earle, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309315	Sr	P	13	12	 	 	 	0.00	4.4	13	0	0	5	10	 	35	30	4	 	3	1	 	 	 	 	 	 	 	 	3	4	 	 	 	1
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	20	1653658	Sheffield, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653658	Jr	P	13	10	 	 	 	0.00	3.3	11	0	0	6	5	 	30	22	2	 	2	 	 	 	 	 	 	 	 	 	6	1	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	10	1427279	Ayers, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427279	So	P	12	3	 	 	 	0.00	3.7	2	0	0	1	4	 	18	17	 	 	 	 	 	 	0	 	 	 	 	 	1	9	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	19	1427281	Thompson, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427281	Jr	P	12	10	 	 	 	0.00	2.4	6	0	0	5	2	 	22	17	4	1	 	1	 	 	 	 	 	 	 	 	3	5	 	 	 	1
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	23	1653637	Dill, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653637	Fr	P	12	2	 	 	 	0.00	2.6	3	0	0	2	4	 	18	16	 	1	 	2	 	 	 	 	 	 	 	 	4	4	 	 	 	1
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	17	1653641	McMicking, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653641	Fr	P	11	5	 	 	 	0.00	3.1	7	0	0	1	3	 	24	23	2	 	 	 	 	 	0	 	 	 	 	 	5	8	 	 	 	1
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	48	1653654	Reitz, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653654	Fr	P	7	0	 	 	 	0.00	2.4	2	0	0	1	4	 	13	12	 	 	 	 	 	 	 	 	 	 	 	 	1	5	 	 	 	3
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	1	1653635	Contafio, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653635	Fr	P	5	5	 	 	 	0.00	3.2	6	0	0	0	4	 	17	16	 	1	1	1	 	1	 	 	 	 	 	 	3	3	 	 	 	2
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	40	1653661	Wylie, Jonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653661	Fr	P	2	0	 	 	 	0.00	1.0	1	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	28	1537540	Stewart, Daulten	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537540	So	P	1	0	 	 	 	0.00	0.1	0	0	0	1	0	 	3	2	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	2	vs_lhb	10298	13028	Anderson (SC)	32	1653657	Rothfuss, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653657	Jr	P	1	0	 	 	 	0.00	0.2	0	0	0	2	2	 	4	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1
2015	12080	2	vs_lhb	10298	25	Angelo St.	33	1653898	DeLaGarza, Paxton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653898	Jr	INF	60	60	 	 	 	0.00	1.4	2	0	0	0	2	 	9	9	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 
2015	12080	2	vs_lhb	10298	25	Angelo St.	5	1427229	Brown, Graylon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427229	Jr	P	31	0	 	 	 	0.00	9.1	15	0	0	6	15	 	68	61	4	 	2	1	 	 	 	 	 	 	 	 	18	8	 	 	 	4
2015	12080	2	vs_lhb	10298	25	Angelo St.	36	1544477	Becker, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544477	Jr	P	30	0	 	 	 	0.00	5.2	5	0	0	5	19	 	45	37	 	1	 	5	 	3	 	 	 	 	 	 	7	6	 	 	 	5
2015	12080	2	vs_lhb	10298	25	Angelo St.	21	1656818	Naemark, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656818	N/A	P	21	18	 	 	 	0.00	18.5	20	0	0	5	24	 	94	85	4	1	1	1	 	1	0	 	 	 	 	 	26	15	 	 	 	8
2015	12080	2	vs_lhb	10298	25	Angelo St.	31	1541321	Bass, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541321	Sr	P	17	17	 	 	 	0.00	23.9	30	0	0	6	31	 	115	108	6	 	2	1	 	 	1	 	 	 	 	 	31	16	 	 	 	5
2015	12080	2	vs_lhb	10298	25	Angelo St.	2	1427242	Zak, Bryce	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427242	N/A	P	16	14	 	 	 	0.00	12.1	14	0	0	11	18	 	78	65	3	 	1	1	 	1	 	 	 	 	 	 	17	15	 	 	 	7
2015	12080	2	vs_lhb	10298	25	Angelo St.	12	1656810	Shannon, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656810	N/A	P	16	5	 	 	 	0.00	9.6	16	0	0	7	9	 	61	51	5	 	1	1	1	2	 	 	 	 	 	 	15	12	 	 	 	5
2015	12080	2	vs_lhb	10298	25	Angelo St.	10	1541338	Davis, Trae	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541338	Sr	P	14	0	 	 	 	0.00	2.0	3	0	0	3	2	 	20	16	1	 	 	1	 	1	 	 	 	 	 	 	4	7	 	 	 	 
2015	12080	2	vs_lhb	10298	25	Angelo St.	37	1656811	Rholl, Kellen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656811	N/A	P	14	4	 	 	 	0.00	2.7	6	0	0	2	3	 	21	18	 	 	1	2	 	1	0	 	 	 	 	 	7	2	 	 	 	 
2015	12080	2	vs_lhb	10298	25	Angelo St.	27	1653897	Hauser, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653897	So	P	8	0	 	 	 	0.00	0.3	2	0	0	1	0	 	6	4	 	 	 	 	 	1	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	2	vs_lhb	10298	25	Angelo St.	24	1545793	Gully, Miles Gully	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545793	Sr	P	7	1	 	 	 	0.00	0.4	2	0	0	0	1	 	6	6	 	 	 	 	 	 	 	 	 	 	 	 	2	1	 	 	 	1
2015	12080	2	vs_lhb	10298	25	Angelo St.	22	1312008	MacLean, Jamie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1312008	Jr	P	5	0	 	 	 	0.00	0.2	3	0	0	1	0	 	6	5	2	 	 	 	1	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	25	Angelo St.	4	1551330	Elrod, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551330	Fr	P	3	0	 	 	 	0.00	0.1	1	0	0	0	1	 	2	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	25	Angelo St.	35	1653899	O'Dell, Jayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653899	Jr	P	1	1	 	 	 		0.0	1	0	0	3	0	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	4	1545709	Turner, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545709	Sr	INF	24	8	 	 	 	0.00	3.7	2	0	0	0	1	 	16	13	 	 	 	 	 	 	 	 	 	 	 	 	8	5	 	 	 	1
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	7	1546732	Harvey, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546732	So	P	19	0	 	 	 	0.00	2.4	8	0	0	4	5	 	28	24	2	 	1	 	 	 	 	 	 	 	 	 	7	4	 	 	 	3
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	16	1545711	Roth, Wayde	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545711	Sr	P	18	1	 	 	 	0.00	9.7	14	0	0	6	6	 	63	53	2	1	1	1	 	 	 	 	 	 	 	 	12	23	 	 	 	1
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	34	1546828	Smith, Kellen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546828	Sr	P	14	9	 	 	 	0.00	12.8	13	0	0	8	12	 	71	57	1	 	 	1	 	4	 	 	 	 	 	 	13	18	 	 	 	3
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	19	1545694	Cordray, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545694	Sr	P	13	13	 	 	 	0.00	13.3	24	0	0	4	16	 	76	71	5	 	1	3	 	1	 	 	 	 	 	 	14	17	 	 	 	3
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	22	1546733	Hampton, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546733	Sr	P	12	9	 	 	 	0.00	13.4	19	0	0	7	13	 	73	62	4	3	2	 	 	2	 	 	 	 	 	 	15	17	 	 	 	5
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	21	1427510	Hammer, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427510	Sr	P	12	0	 	 	 	0.00	0.5	4	0	0	0	0	 	8	8	 	 	1	 	 	 	 	 	 	 	 	 	2	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	28	1329925	Freeman, Hasten	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329925	Jr	P	9	9	 	 	 	0.00	7.8	3	0	0	9	9	 	42	33	 	 	 	6	1	 	 	 	 	 	 	 	17	3	 	 	 	4
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	10	1658292	Wolski, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1658292	N/A	P	8	0	 	 	 	0.00	1.5	5	0	0	0	3	 	14	13	1	 	 	 	 	1	 	 	 	 	 	 	4	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	26	1546734	Ogilvie, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546734	So	P	7	2	 	 	 	0.00	1.2	4	0	0	2	1	 	12	10	 	 	 	 	 	 	 	 	 	 	 	 	3	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	44	1546839	Dickinson, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546839	So	P	7	0	 	 	 	0.00	0.2	1	0	0	3	1	 	6	3	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	27	1653681	Jones, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653681	Jr	P	6	5	 	 	 	0.00	4.7	3	0	0	3	2	 	24	20	1	1	 	1	 	1	 	 	 	 	 	 	9	6	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	31	1546827	Reese, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546827	So	P	6	0	 	 	 	0.00	0.3	2	0	0	2	0	 	7	5	2	 	 	 	 	 	 	 	 	 	 	 	1	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30105	Ark.-Fort Smith	11	1653679	Jones, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653679	Fr	P	4	1	 	 	 	0.00	0.2	1	0	0	2	0	 	5	3	 	 	 	1	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	24	1654631	Aldridge, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654631	Jr	P	17	1	 	 	 	0.00	4.6	7	0	0	4	9	 	35	30	1	 	 	 	 	 	 	 	 	 	 	 	6	9	 	 	 	1
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	21	1426129	Harvill, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1426129	Sr	P	16	0	 	 	 	0.00	2.1	1	0	0	3	9	 	20	13	 	 	 	 	 	3	 	 	 	 	 	 	1	3	 	 	 	3
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	7	1654620	Moser, Dawson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654620	Fr	P	12	0	 	 	 	0.00	1.7	7	0	0	0	2	 	16	15	2	1	1	 	 	 	 	 	 	 	 	 	5	2	 	 	 	 
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	26	1426132	Johnston, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1426132	Jr	P	12	10	 	 	 	0.00	7.1	14	0	0	7	6	 	48	37	2	 	1	 	 	2	 	 	 	 	 	 	9	10	 	 	 	6
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	11	1426136	McKnight, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1426136	Jr	P	10	10	 	 	 	0.00	13.7	21	0	0	9	9	 	78	67	6	 	1	1	 	 	0	 	 	 	 	 	21	12	 	 	 	3
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	32	1540975	Braddock, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1540975	Sr	DH	10	10	 	 	 	0.00	11.7	14	0	0	8	8	 	61	52	2	 	2	 	 	 	0	 	 	 	 	 	15	14	 	 	 	2
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	4	1654619	Chambers, Braden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654619	Fr	P	9	3	 	 	 	0.00	4.1	7	0	0	2	6	 	29	26	4	 	 	 	 	1	 	 	 	 	 	 	6	7	 	 	 	1
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	10	1654622	Harvill, Scotty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654622	So	P	5	0	 	 	 	0.00	0.3	1	0	0	2	1	 	7	5	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	33	1426130	Johnson, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1426130	Sr	P	2	0	 	 	 		0.0	1	0	0	0	0	 	2	1	 	 	 	1	 	1	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	8411	Ark.-Monticello	45	1426139	Nannemann, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1426139	So	P	2	0	 	 	 	0.00	0.2	0	0	0	0	1	 	4	3	 	 	 	 	 	1	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	2	1538042	Johnson, Rafiel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538042	Sr	P	38	30	 	 	 	0.00	1.1	5	0	0	0	2	 	10	9	 	 	 	 	 	1	 	 	 	 	 	 	 	2	 	 	 	1
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	38	1439561	Morris, Bryson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1439561	Jr	P	19	0	 	 	 	0.00	0.9	1	0	0	0	2	 	12	10	 	 	 	 	 	2	 	 	 	 	 	 	4	3	 	 	 	1
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	34	1653564	Vruggink, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653564	N/A	P	18	0	 	 	 	0.00	2.5	9	0	0	3	5	 	30	25	 	 	 	 	 	1	 	 	 	 	 	 	8	4	 	 	 	3
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	24	1538039	Vallejo, Randy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538039	Sr	P	16	0	 	 	 	0.00	1.9	2	0	0	0	4	 	16	14	 	 	1	 	 	2	 	 	 	 	 	 	8	1	 	 	 	 
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	21	1653566	Jones, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653566	Jr	P	15	13	 	 	 	0.00	16.9	23	0	0	5	19	 	87	75	1	2	 	 	 	3	0	 	 	 	 	 	26	9	 	 	 	7
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	23	1538043	Armstrong, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538043	So	P	14	12	 	 	 	0.00	17.5	25	0	0	4	14	 	93	84	6	 	1	1	 	2	 	 	 	 	 	 	18	29	 	 	 	4
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	27	1538041	Rutherford, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538041	So	P	14	1	 	 	 	0.00	1.6	11	0	0	1	1	 	21	19	 	 	 	 	 	 	 	 	 	 	 	 	7	1	 	 	 	 
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	12	1653757	Birkemeier, Geofferey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653757	So	P	13	2	 	 	 	0.00	9.7	15	0	0	4	5	 	50	45	 	1	1	 	 	 	 	 	 	 	 	 	15	10	 	 	 	4
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	44	1538049	Johnson, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538049	Sr	P	13	9	 	 	 	0.00	8.0	2	0	0	8	13	 	49	36	1	 	 	1	 	5	 	 	 	 	 	 	12	5	 	 	 	4
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	22	1304009	Skelton, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1304009	Sr	P	12	5	 	 	 	0.00	2.6	10	0	0	11	4	 	38	23	 	1	2	1	 	1	 	 	 	 	 	 	2	6	 	 	 	 
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	10	1653758	Ryan, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653758	Fr	P	11	4	 	 	 	0.00	2.4	5	0	0	3	5	 	25	21	 	 	 	 	1	 	 	 	 	 	 	 	6	6	 	 	 	1
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	25	1653753	Huffstickler, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653753	Jr	P	3	0	 	 	 		0.0	0	0	0	1	0	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	33	1656425	Taylor, Ethan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656425	Jr	P	2	0	 	 	 	0.00	1.0	1	0	0	2	0	 	6	4	 	 	1	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 
2015	12080	2	vs_lhb	10298	947	Arkansas Tech	35	1538046	Surdam, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538046	Jr	P	1	0	 	 	 		0.0	0	0	0	1	0	 	1	0	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	33	Armstrong St.	41	1652775	Phillips, JT	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652775	Jr	P	45	45	 	 	 	0.00	2.2	2	0	0	4	3	 	14	9	 	 	 	 	 	 	 	 	 	 	 	 	2	3	 	 	 	3
2015	12080	2	vs_lhb	10298	33	Armstrong St.	34	1652774	Graham, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652774	Jr	P	27	0	 	 	 	0.00	0.5	1	0	0	1	1	 	9	8	 	 	 	1	 	 	 	 	 	 	 	 	2	2	 	 	 	 
2015	12080	2	vs_lhb	10298	33	Armstrong St.	42	1421456	Woods, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421456	So	P	19	0	 	 	 	0.00	1.4	4	0	0	1	0	 	12	11	 	 	1	 	 	 	 	 	 	 	 	 	4	3	 	 	 	 
2015	12080	2	vs_lhb	10298	33	Armstrong St.	6	1213324	Good, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1213324	Sr	P	19	7	 	 	 	0.00	1.5	6	0	0	0	2	 	14	14	1	 	1	 	 	 	 	 	 	 	 	 	1	5	 	 	 	1
2015	12080	2	vs_lhb	10298	33	Armstrong St.	19	1541070	Larson, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541070	Jr	P	15	0	 	 	 	0.00	0.4	1	0	0	0	0	 	5	5	 	 	 	 	 	 	 	 	 	 	 	 	1	3	 	 	 	 
2015	12080	2	vs_lhb	10298	33	Armstrong St.	17	1652777	Weaver, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652777	Jr	P	15	5	 	 	 	0.00	0.2	1	0	0	0	1	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	1
2015	12080	2	vs_lhb	10298	33	Armstrong St.	20	1421448	Green, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421448	Jr	P	15	0	 	 	 	0.00	0.2	1	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	2	vs_lhb	10298	33	Armstrong St.	31	1652773	Kafka, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652773	Jr	P	14	14	 	 	 	0.00	2.2	5	0	0	1	2	 	15	14	1	 	 	1	 	 	 	 	 	 	 	 	3	3	 	 	 	1
